case_number|job_title|employer_name|secondary_entity_business_name|employer_poc_email|employer_poc_phone|employer_poc_first_name|employer_poc_last_name|worksite_address1|worksite_address2|worksite_city|worksite_county|lawfirm_name_business_name|employer_address1|employer_address2|employer_city|employer_state|employer_postal_code|begin_date|end_date|total_worker_positions|soc_code|h_1b_dependent
I-200-22154-239877|Software Developer|SVK Systems Inc|Arkansas Department of Transportation|hanuman@svksystems.com|16788247746|Hanuman|Nandanampati|10324 Interstate 30||Little Rock|PULASKI||3057 Peachtree Industrial Boulevard|Suite 100|Duluth|GA|30097|6/6/2022|6/5/2025|1|15-1132.00|Yes
I-200-24065-771782|SQL DBA|Trendset IT Inc|Arkansas State Police Dept.|pb@trendsetit.com|12485951214|Prapti|Basnyat|1515W 7th St.|Room 503|Little Rock|PULASKI||38345 W 10 Mile Road|Suite 120|Farmington Hills|MI|48335|3/6/2024|3/5/2027|1|15-1242.00|Yes
I-200-24341-525309|Associate Professor of Basic Sciences|New York Institute of Technology|Arkansas State University/Arkansas Biosciences Institute|jfinnert@nyit.edu|16462736091|Francesca|Fiore|505 University Loop West||Jonesboro|CRAIGHEAD|Fragomen, Del Rey, Bernsen & Loewy, LLP|Northern Blvd.|P.O. Box 8000|Old Westbury|NY|11568|12/16/2024|12/15/2027|1|25-1042|No
I-200-22118-116854|Software Test & Quality Assurance Engineer|iZeal Inc|Client  Arkansas Human Services Department (DHS AR)|hr@izealinc.com|17037455280|Adilene|Aguilar|700 Main Street||Little Rock|PULASKI|Law Offices of Claudia Tsou|46090 LAKE CENTER PLAZA|Suite 100|Sterling|VA|20165|4/29/2022|4/28/2025|1|15-1199.01|Yes
I-200-24164-100684|Software Analyst|Staffbee Solutions Inc|Department Of Finance and Administrations|Hansa@staffbees.com|12153236902|Hansa|VADDORIYA|DFA- 1515 W. 7th Street|Room 704|Little Rock|PULASKI|SOMIREDDY LAW GROUP PLLC|12225 Greenville Ave|Suite 1010|Dallas|TX|75243|10/1/2024|9/30/2027|1|13-1111.00|Yes
I-200-24152-056815|Software Analyst|Staffbee Solutions Inc|Department Of Finance and Administrations|Hansa@staffbees.com|12153236902|Hansa|VADDORIYA|DFA- 1515 W. 7th Street|Room 704|Little Rock|PULASKI|SOMIREDDY LAW GROUP PLLC|12225 Greenville Ave|Suite 1010|Dallas|TX|75243|10/1/2024|9/30/2027|1|13-1111.00|Yes
I-200-25111-887435|Microsoft Azure Cloud Engineer|M9 Consulting Inc|Department of Finance|swarna@m9consulting.com|15127093763|Swarna|Konda|1515 W 7th Street||Little Rock|PULASKI|Global Immigration Partners Inc|507 Denali Pass Dr.|Suite 603|Cedar Park|TX|78613|4/28/2025|4/27/2028|1|15-1252|Yes
I-200-25049-704854|Cloud systems Engineer|OPELSOFT LLC|Department of Finance and Administration|hr@opelsoft.com|18455463999|Chaitanya|Setti|1515 W 7th Street|Room 503|Little Rock|PULASKI|BBI LAW GROUP P.C|255 Old New Brunswick Road|Suite N210|Piscataway|NJ|08854|2/25/2025|2/24/2028|1|15-1299.08|No
I-200-24211-229807|AWS Cloud Solutions Engineer|RISAMSOFT INC|Department of Finance and Administration|HR@RISAMSOFT.COM|14695243401|Divya|Karunam Naga Venkata|1515 W 7th Street|Room 503|Little Rock|PULASKI||5005 W ROYAL LANE|SUITE 148|IRVING|TX|75063|8/5/2024|8/4/2027|1|15-1251.00|Yes
I-200-22116-106690|Software Engineer|VISTAL TECH INC|Employment Development Department, California|hr@vistaltech.com|12242476434|TYLER|MULLEN|1501 Rahling Rd|APT 1510|Little Rock|PULASKI||1098 S. Milwaukee Ave|STE 400A|Wheeling|IL|60089|5/2/2022|5/1/2025|1|15-1132.00|No
I-200-22112-099378|Software Engineer|VISTAL TECH INC|Employment Development Department, California|hr@vistaltech.com|12242476434|TYLER|MULLEN|1501 Rahling Rd|APT 1510|Little Rock|PULASKI||1098 S. Milwaukee Ave|STE 400A|Wheeling|IL|60089|5/2/2022|5/1/2025|1|15-1132.00|Yes
I-200-22112-099493|Software Engineer|VISTAL TECH INC|Employment Development Department, California|hr@vistaltech.com|12242476434|TYLER|MULLEN|1501 Rahling Rd|APT 1510|Little Rock|PULASKI||1098 S. Milwaukee Ave|STE 400A|Wheeling|IL|60089|5/2/2022|5/1/2025|1|15-1132.00|No
I-200-23258-350973|Software Developer|SYSTEM SOFT TECHNOLOGIES LLC|Optum Project for Illinois Department of Healthcare and Family services (DHFS) (Remotely working from home office)|madhavi.samudrala@sstech.us|17038707407|MADHAVI|SAMUDRALA|1912 SW Nottingham Ave||Bentonville|BENTON||2551 DULLES VIEW DRIVE|SUITE 350|HERNDON|VA|20171|10/5/2023|10/4/2026|1|15-1252.00|Yes
I-200-23240-299969|BI Architect|SYSTEM SOFT TECHNOLOGIES LLC|Optum Project for Illinois Department of Healthcare and Family services (HFS) (Remotely working from home office)|madhavi.samudrala@sstech.us|17038707407|MADHAVI|SAMUDRALA|1912 SW Nottingham Ave||Bentonville|BENTON||2551 DULLES VIEW DRIVE|SUITE 350|HERNDON|VA|20171|10/5/2023|10/4/2026|1|15-1252.00|Yes
I-200-24135-991890|Windows Systems Administrator|Advanity Technologies LLC|STATE OF ARKANSAS|hr@advanitytech.com|14694266193|Janet|Kromka|105 W Capitol Ave suite 101||Little Rock|PULASKI|Akula & Associates, P.C.|201 Penn Center Blvd|Suite 400|Pittsburgh|PA|15235|6/3/2024|6/2/2027|1|15-1244.00|Yes
I-200-24135-992503|SOFTWARE DEVELOPER|DIGITAL DATUM INC|STATE OF ARKANSAS|HR@DIGITALDATUM.AI|17327979795|NAGARAJU|NETTEM|105 WEST CAPITOL AVE.|SUITE 101|LITTLE ROCK|PULASKI|LAW OFFICE OF THOMAS V. ALLEN PLLC.|5 INDEPENDENCE WAY|SUITE 220|PRINCETON|NJ|08540|10/1/2024|9/30/2027|1|15-1252.00|Yes
I-200-24123-952158|SOFTWARE DEVELOPER|DIGITAL DATUM INC|STATE OF ARKANSAS|HR@DIGITALDATUM.AI|17327979795|NAGARAJU|NETTEM|105 W CAPITOL AVE.|STE.  101|LITTLE ROCK|PULASKI|LAW OFFICE OF THOMAS V. ALLEN PLLC.|5 INDEPENDENCE WAY|SUITE 220|PRINCETON|NJ|08540|10/1/2024|9/30/2027|1|15-1252.00|Yes
I-200-25128-956333|SOFTWARE ENGINEER|SVK TECHNOLOGY SOLUTIONS INC|STATE OF ARKANSAS|HR@SVKTECHINC.COM|16099040040|MOUNIKA|MEDISHETTY|625 MARSHALL ST.||LITTLE ROCK|PULASKI|LAW OFFICE OF THOMAS V. ALLEN PLLC.|51 CRAGWOOD ROAD|SUITE 301|SOUTH PLAINFIELD|NJ|07080|10/1/2025|9/30/2028|1|15-1252|Yes
I-200-23018-711753|SOFTWARE DEVELOPER|SALIGRAM SYSTEMS INC|STATE OF ARKANSAS (ARCSIS) OFFICE OF CHILD SUPPORT ENFORCEMENT PROJECT|HR@SALIGRAMS.COM|16095893900|ARAVIND|DARUVURU|105 WEST CAPITOL AVE.|SUITE 101|LITTLE ROCK|PULASKI|LAW OFFICE OF THOMAS V. ALLEN PLLC.|666 PLAINSBORO ROAD|SUITE 1365|PLAINSBORO|NJ|08536|2/6/2023|2/5/2026|1|15-1252.00|Yes
I-200-24194-192793|System Administrator - IT|Think Force 360 LLC|STATE OF ARKANSAS DFA OIS OFFICE OF THE CHILD SUPPORT ENFORCEMENT|hr@thinkforce360.com|19724570186|Murali|Kommalapati|105 WEST CAPITOL AVE|SUITE 101|LITTLE ROCK|PULASKI|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|8600 Freeport Pkwy|STE 310|Irving|TX|75063|9/30/2024|9/29/2027|1|15-1244.00|Yes
I-200-23163-100847|SOFTWARE DEVELOPER|DIGITAL DATUM INC|STATE OF ARKANSAS, DFA-OIS|INFO@DIGITALDATUM.AI|17327979795|NAGARAJU|NETTEM|105 WEST CAPITOL AVENUE|SUIT   101|LITTLE ROCK|PULASKI||5 INDEPENDENCE WAY|SUITE 220|PRINCETON|NJ|08540|10/1/2023|9/30/2026|1|15-1252.00|Yes
I-200-23166-116464|SOFTWARE DEVELOPER|DIGITAL DATUM INC|STATE OF ARKANSAS, DFA-OIS, OFFICE OF THE CHILD SUPPORT ENFORCEMENT INFORMATION SYSTEMS|HR@DIGITALDATUM.AI|15083618775|NAGARAJU|NETTEM|105 WEST CAPITOL AVE.|SUITE 101|LITTLE ROCK|PULASKI|LAW OFFICE OF THOMAS V. ALLEN, PLLC.|5 INDEPENDENCE WAY|SUITE 220|PRINCETON|NJ|08540|10/1/2023|9/30/2026|1|15-1252.00|No
I-200-24157-074362|Database Administrator|Appridat Solutions LLC|State of AR/ Department of Finance and Administration|anj@appridat.com|16786486191|Anj|Balusu|W. 7th Street||Little Rock|PULASKI|Law Offices of Priti Tripathi, PC|5655 Peachtree Parkway|Suite 207|Peachtree Corners|GA|30092|6/14/2024|2/6/2026|1|15-1242.00|Yes
I-200-24226-265147|Network and Systems Engineer|Advanity Technologies LLC|State of Arkansas|hr@advanitytech.com|14694266193|Janet|Kromka|105 West Capitol Avenue|Suite 101|Little Rock|PULASKI|Akula & Associates, P.C.|201 Penn Center Blvd|Suite 400|Pittsburgh|PA|15235|9/10/2024|9/9/2027|1|15-1244.00|Yes
I-200-24261-344634|SQL Server (Database Administrators)|FiniteTek Inc|State of Arkansas|HR@FINITETEK.COM|17573175378|GEETHA|CHERUKU|105 west capital|suite 101|little rock|PULASKI||14102 Sullyfield Circle|Suite 2350-A|Chantilly|VA|20151|9/18/2024|9/17/2027|1|15-1242.00|No
I-200-25023-638024|Database Administrator|Horkus Solutions Inc|State of Arkansas|deepa@horkussolutions.com|18322395041|Deepa|Babu|105 West Capitol Ave|Suite 101|Little Rock|PULASKI||2001 Timberloch Pl|Suite 500|The Woodlands|TX|77380|1/24/2025|1/23/2028|1|15-1242|Yes
I-200-23335-536441|SQL Server Database Administrator|PYRAMID TECHNOLOGY SOLUTIONS INC|State of Arkansas|HRS@PYRAMIDINC.COM|13172809900|Swati|Kaushik|105 West Capitol Avenue|Suite 101|Little Rock|PULASKI||9535 E 59TH STREET|SUITE A|INDIANAPOLIS|IN|46216|5/30/2024|5/29/2027|1|15-1242.00|Yes
I-200-24122-945415|Software Engineer|Rapido Technologies LLC|State of Arkansas|hr@rapidotechnologies.com|14753459175|KARTHIK|NADIKATTU|105 West Capitol Avenue|Suite 101|Little Rock|PULASKI|Joseph Kallabat & Associates, P.C.|1525 KINGS HWY EAST|204|FAIRFIELD|CT|06824|10/1/2024|9/30/2027|1|15-1299.08|No
I-200-23300-459973|Software Developer|VIRTUOSO INFO SYSTEMS INC|State of Arkansas|hr@virtuosoinfosystems.com|12396740020|Mounika|Yangaldas Narasimha Rao|4 Capitol Mall|Rm 403a|Little Rock|PULASKI||4100 Central Pointe Dr|Unit 106|Fort Myers|FL|33916|11/3/2023|11/2/2026|1|15-1252.00|Yes
I-200-25167-097200|Software Engineer|ORIGINTEK SOLUTIONS LLC|State of Arkansas (AOC)|immigration@originteksolutions.com|19803701371|Anagha|Mandayam|625 Marshal St||Little Rock|PULASKI|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|9700 Research Drive|Suite 122|Charlotte|NC|28262|10/1/2025|9/30/2028|1|15-1252|No
I-200-25167-097355|Software Engineer|ORIGINTEK SOLUTIONS LLC|State of Arkansas (AOC)|immigration@originteksolutions.com|19803701371|Anagha|Mandayam|625 Marshall St||Little Rock|PULASKI|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|9700 Research Drive|Suite 122|Charlotte|NC|28262|10/1/2025|9/30/2028|1|15-1252|No
I-200-21340-745104|Database Administrator|NIC INFO TEK INC|State of Arkansas - Department of Finance & Administration|bose@nicinfotek.com|18139853630|Chandrabose|Vajjasubash|1515 W 7th Street, Suite 215||Little Rock|PULASKI|BAY LAW FIRM, PLLC|13224 TELECOM DR||TEMPLE TERRACE|FL|33637|3/1/2022|2/28/2025|1|15-1141.00|Yes
I-200-24330-497347|Database Administrator|NIC INFO TEK INC|State of Arkansas - Department of Finance & Administration|bose@nicinfotek.com|18139853630|Subash Chandrabose|Vajja|1515 W 7th Street, Suite 700||Little Rock|PULASKI|BAY LAW FIRM, PLLC|13224 TELECOM DR||TEMPLE TERRACE|FL|33637|3/1/2025|2/29/2028|1|15-1242|Yes
I-200-25101-856487|AOC Technical Architect Specialist|Apex IT Systems Global USA LLC|State of Arkansas Administrative Office of Courts|jesse@apexglobalusa.com|14699358758|Jesse|Tuttle|625 Marshall St||Little Rock|PULASKI||3721 S Stonebridge Drive|Suite 401|McKinney|TX|75070|10/1/2025|9/30/2028|1|15-1252|Yes
I-200-22146-217606|Software Developer|Apex IT Systems Global USA LLC|State of Arkansas Administrative Office of Courts|jesse@apexglobalusa.com|14699358758|Jesse M.|Tuttle|625 Marshall St||Little Rock|PULASKI|Law Office of Thomas V. Allen, PLLC|14934 Webb Chapel Road,|Suite 12|Farmers Branch|TX|75234|10/1/2022|9/30/2025|1|15-1132.00|No
I-200-22161-269210|AOC Tech Architecture Specialist|Apex IT Systems Global USA LLC|State of Arkansas Administrative Office of Courts|jesse@apexglobalusa.com|14699358758|Jesse M.|Tuttle|625 Marshall St||Little Rock|PULASKI|Law Office of Thomas V. Allen, PLLC|14934 Webb Chapel Road,|Suite 12|Farmers Branch|TX|75234|10/1/2022|9/30/2025|1|15-1132.00|No
I-200-23144-051334|Senior Database Administrator|NUANZA INC|State of Arkansas Department of Finance & Administration|LCA@NUANZA.COM|14693016300|KEERTI|VEDIRE|13500 Chenal Pkwy|Apt 1201|Little Rock|PULASKI|Tadmor & Tadmor LLP|3900 S Stonebridge Dr.|SUITE 1502|MCKINNEY|TX|75070|10/1/2023|9/30/2026|1|15-1242.00|Yes
I-200-23198-192289|Software Developer|Federal Soft Systems Inc|State of Arkansas Division of Information Systems|HR4@FEDERALSOFTSYSTEMS.COM|12017169222|Sarika|Batte|501 Woodlane St|N/A|Little Rock|PULASKI||3101 SW I St|Suite 31|Bentonville|AR|72712|7/17/2023|7/16/2026|1|15-1252.00|Yes
I-200-24235-287600|Software Developer|Ameya Infotech LLC|State of Arkansas is the client|hr@ameyainfotec.com|19013384263|Hari Krishna|Vankadara|2nd Floor Room 204 1515 Bldg||Little Rock|PULASKI|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|3725 Champions Hills Dr|Suite -1800|MEMPHIS|TN|38125|8/27/2024|8/26/2027|1|15-1252.00|Yes
I-200-25149-029353|SAP BTP Developer|Phoenix Business Inc|State of Arkansas, Department of Finance and Accounting (DFA)|hsarangi@phoenixteam.com|15125574731|Hanif|SARANGI|1515 W. 7th Street||Little Rock|PULASKI|ENG & NISHIMURA|6021 Midnight Pass Road|Unit 3|Sarasota|FL|34242|10/1/2025|9/30/2028|1|15-1252|No
I-200-25148-027025|SAP BTP Development Lead Consultant|Phoenix Business Inc|State of Arkansas, Department of Finance and Accounting (DFA)|hsarangi@phoenixteam.com|15125574731|Hanif|SARANGI|1515 W. 7th St.||Little Rock|PULASKI|ENG & NISHIMURA|6021 Midnight Pass Road|Unit 3|Sarasota|FL|34242|10/1/2025|9/30/2028|1|15-1252|No
I-200-22146-212825|Senior .Net Programmer|Inteliblue LLC|State of Arkansas, Dept of Transportation|priya@inteliblue.com|15012518918|Priyanka|Kothakanti|10325 I-30||Little Rock|PULASKI|Global Immigration Partners Inc|300 Spring Bldg.|Suite 801|Little Rock|AR|72201|9/2/2022|9/1/2025|1|15-1132.00|No
I-200-22146-212795|Database Developer|Inteliblue LLC|State of Arkansas, Dept of Transportation|priya@inteliblue.com|15012518918|Priyanka|Kothakanti|10324 I-30||Little Rock|PULASKI|Global Immigration Partners Inc|300 Spring Bldg.|Suite 801|Little Rock|AR|72201|9/2/2022|9/1/2025|1|15-1132.00|No
I-200-24296-424849|Software Developer|COMPUNNEL SOFTWARE GROUP INC|State of MD - Department of Transportation (Remote)|Immigration@compunnel.com|16096069010|STEVE|MONTELEONE|1021 W Ashmore Landing Loop||Centerton|BENTON||103 MORGAN LANE|SUITE 102|PLAINSBORO|NJ|08536|3/20/2025|3/19/2028|1|15-1252|Yes
I-200-24284-398728|SOFTWARE DEVELOPER|COMPUNNEL SOFTWARE GROUP INC|State of MD - Department of Transportation (Remote)|IMMIGRATION@COMPUNNEL.COM|16096069010|STEVE|MONTELEONE|1021 W Ashmore Landing Loop||Centerton|BENTON||103 MORGAN LANE|SUITE 102|PLAINSBORO|NJ|08536|4/1/2025|3/31/2028|1|15-1252|Yes
I-200-24185-172048|DFA IT Technical Specialist|Arkansas Department of Finance and Administration||janis.bartlett@dfa.arkansas.gov|15016825174|Janis|Bartlett|1515 W 7th St|Suite 300|Little Rock|PULASKI||1509 West 7th Street|3rd Floor|Little Rock|AR|72201|9/2/2024|9/1/2027|2|15-1252.00|No
I-200-24191-183034|Database Administrator|Arkansas Department of Health||reginald.rogers@arkansas.gov|15016612001|Don|Adams|4815 W. Markham Street||Little Rock|PULASKI|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|4815 W. Markham Street,Slot 31||Little Rock|AR|72205|7/15/2024|7/14/2027|1|15-1242.00|No
I-200-24156-069408|Environmental Health Specialist|Arkansas Department of Health||richard.murphree@arkansas.gov|14795218181|Richard|Murphree|3270 Wimberly Dr.||Fayetteville|WASHINGTON|Murad Law Firm PLLC|4815 West Markham Street||Little Rock|AR|72205|10/1/2024|10/1/2027|1|19-2041.00|No
I-200-23131-012672|Network Support Specialist|Arkansas Department of Public Safety||hugh.finkelstein@asp.arkansas.gov|15016188167|Hugh|Finkelstein|1120 W Monroe||Lowell|BENTON|Hall Booth Smith, P.C.|1 State Police Plaza Drive||Little Rock|AR|72209|6/4/2023|6/3/2026|1|15-1231.00|No
I-200-24114-917631|Business Intelligence Specialist|Arkansas Department of Transformation and Shared Services||jennifer.davis@arkansas.gov|15016831672|Jennifer|Davis|501 Woodlane|Suite 201|Little Rock|PULASKI|The Hernandez Law Firm, PLLC|501 Woodlane Suite 201||Little Rock|AR|72201|10/1/2024|9/30/2027|1|15-1211.00|No
I-200-25132-963510|State IT Security Specialist|Arkansas Department of Transformation and Shared Services||jennifer.davis@arkansas.gov|15016831672|Jennifer|Davis|501 Woodlane|Suite 200|Little Rock|PULASKI|The Hernandez Law Firm, PLLC|501 Woodlane Suite 201||Little Rock|AR|72201|10/1/2025|9/30/2028|1|15-1299.05|No
I-200-23221-251957|TSS STATE IT SECURITY ANALYST|Arkansas Department of Transformation and Shared Services||jennifer.davis@arkansas.gov|15016831672|Jennifer|Davis|501 Woodlane|Suite 201|Little Rock|PULASKI|The Hernandez Law Firm, PLLC|501 Woodlane Suite 201||Little Rock|AR|72201|10/1/2023|9/30/2026|1|15-1241.00|No
I-200-23221-251893|Business Intelligence Specialist|Arkansas Department of Transformation and Shared Services||jennifer.davis@arkansas.gov|15016831672|Jennifer|Davis|501 Woodlane|Suite 201|Little Rock|PULASKI|The Hernandez Law Firm, PLLC|501 Woodlane Suite 201||Little Rock|AR|72201|9/2/2023|9/1/2026|1|15-2051.01|No
I-200-25136-984235|Transportation Planner - Air Quality|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|1801 Phyllis St|Suite 200|Bentonville|BENTON|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|19-2041|No
I-200-25115-904477|Field Engineer|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692296|Alicia|Hunt|8926 Highway 65 North||McGehee|DESHA|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|17-2051|No
I-200-25115-904479|Civil Engineer (EI)|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|4900 Highway 65 S||Pine Bluff|JEFFERSON|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|17-2051|No
I-200-25115-904473|Sr. Accounting Business Analyst|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|10324 Interstate 30||Little Rock|PULASKI|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|15-2041|No
I-200-24108-895343|Civil Engineer|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|11300 West Baseline Road||Little Rock|PULASKI|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2024|9/30/2027|1|17-2051.00|No
I-200-25115-904462|Sr. Accounting Business Analyst|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|10324 Interstate 30||Little Rock|PULASKI|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|15-2041|No
I-200-25115-904464|Transportation Planner - Air Quality|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|10324 Interstate 30||Little Rock|PULASKI|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|19-2041|No
I-200-25115-904463|Civil Engineer (EI)|Arkansas Department of Transportation||alicia.hunt@ardot.gov|15015692458|Alicia|Hunt|10324 Interstate 30||Little Rock|PULASKI|Hall Booth Smith, P.C.|10324 Interstate 30||Little Rock|AR|72209|10/1/2025|9/30/2028|1|17-2051|No
