case_number|job_title|employer_name|secondary_entity_business_name|employer_poc_email|employer_poc_phone|employer_poc_first_name|employer_poc_last_name|worksite_address1|worksite_address2|worksite_city|worksite_county|lawfirm_name_business_name|employer_address1|employer_address2|employer_city|employer_state|employer_postal_code|begin_date|end_date|total_worker_positions|soc_code|h_1b_dependent
I-200-24030-678547|GIS Administrator|GSK Solutions Inc|Oregon Department of Fish and WildLife|legal@gsksolutions.com|17193456666|Saikrishna|Golla|4034 Fairview Industrial Dr SE||Salem|MARION|Reddy & Neumann P.C.|633 E. Fernhurst Drive, Suite 1002||Katy|TX|77450|2/12/2024|2/11/2027|1|15-1253.00|Yes
I-200-23208-220618|SOFTWARE DEVELOPER|EQUI-TEK LLC|Oregon Department of Fish and Wildlife (ODFW)|CHANDRA@MYEQUITEK.COM|17705599122|CHANDRASEKARA|SOMARAJU|4034 Fairview Industrial Drive SE||Salem|MARION|LAW OFFICE OF S.K. GUPTA, P.C.|11180 STATE BRIDGE ROAD|SUITE 401|ALPHARETTA|GA|30022|8/7/2023|8/6/2026|1|15-1252.00|Yes
I-200-23135-020578|Business Intelligence Developer|MicroInfo IT Inc|Oregon Department of Transportation|hr@microinfoit.com|19722007987|Vineela|Madupalli|355 Capitol ST NE||Salem|MARION|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|2625 N Josey Ln|Ste 324|Carrollton|TX|75007|5/20/2023|5/19/2026|1|15-1252.00|Yes
I-200-23153-073656|Java Full Stack Developer|Zenith Services Inc|Oregon Department of Transportation|hr@zenithcad.com|17325684950|Sirisha|Sandu|355 Capitol Street NE||Salem|MARION||4365 US Highway 1|Suite 210|Princeton|NJ|08540|9/30/2023|9/29/2026|1|15-1251.00|Yes
I-200-20161-637959|Data Warehouse ETL - Software Developer|TEKPROS Inc|Oregon Department of Transportation (ODOT)|legal@tekpros.com|19722678357|Sree|Nandigam|355 Capitol Street NE||Salem|MARION|Joseph Kallabat & Associates, P.C.|16200 Dallas Pkwy.|Suite 234|Dallas|TX|75248|6/16/2020|6/15/2023|1|15-1132.00|Yes
I-200-21040-065688|Supervising Psychiatrist|Oregon Health & Science University|Oregon State Hospital|dahmel@ohsu.edu|15034942169|Lisa|Dahme|29398 Recovery Way||Junction City|MARION||3181 SW Sam Jackson Park Road||Portland|OR|97239|3/29/2021|3/28/2024|1|25-1071.00|No
I-200-21280-629708|NETWORK ENGINEER|CS CLOUD TECHNOLOGIES LLC|STATE OF OREGON|cscloudtechno@gmail.com|14698098662|KARTHIK|KULLA|1120 SW 5TH AVE|APT 1111|PORTLAND|MULTNOMAH||9012 SANDHILLS DR||LANTANA|TX|76226|10/8/2021|9/30/2024|1|15-1133.00|No
I-200-23292-444923|JAVA DEVELOPER|DENKEN SOLUTIONS INC|STATE OF OREGON|IMMIGRATION@DENKENSOLUTIONS.COM|19496883995|SHEETAL|ZUMALE|4600 25TH AVE. NE.|SUITE 180|SALEM|MARION|LAW OFFICE OF THOMAS V. ALLEN, PLLC.|9170 IRVINE CENTER DRIVE|SUITE 200|IRVINE|CA|92618|10/30/2023|10/29/2026|1|15-1252.00|Yes
I-200-23191-177871|SYSTEMS ANALYST|NATSOFT CORPORATION|STATE OF OREGON|TIMMY@NATSOFT.US|17327260593|TIRUMALA|CHEEDALA|5536 CROSSLER MEADOW LOOP||SALEM|MARION||27 WORLDS FAIR DR||SOMERSET|NJ|08873|7/17/2023|7/16/2026|1|15-1211.00|Yes
I-200-23187-170829|SOFTWARE ENGINEER|NATSOFT CORPORATION|STATE OF OREGON|TIMMY@NATSOFT.US|17327260593|TIRUMALA|CHEEDALA|5536 CROSSLER MEADOW LOOP||SALEM|MARION||27 WORLDS FAIR DR||SOMERSET|NJ|08873|7/13/2023|7/12/2026|1|15-1211.00|Yes
I-200-22103-064599|SOFTWARE DEVELOPER|TRINITY ENVISION BUSINESS SERVICES LLC|STATE OF OREGON|INFO@TAURUSBIZ.COM|19729535344|SHOBHA|RAMAKRISHNAN|1225 FERRY ST SE||SALEM|MARION||6010 W. SPRING CREEK PKWY||PLANO|TX|75024|10/1/2022|9/30/2025|1|15-1132.00|No
I-200-22103-064590|SOFTWARE ENGINEER|TRINITY ENVISION BUSINESS SERVICES LLC|STATE OF OREGON|INFO@TAURUSBIZ.COM|19729535344|SHOBHA|RAMAKRISHNAN|1225 FERRY ST SE||SALEM|MARION||6010 W. SPRING CREEK PKWY||PLANO|TX|75024|10/1/2022|9/30/2025|1|15-1132.00|No
I-203-25084-801826|Application Systems Analyst|VITCON SYSTEMS INC|STATE OF OREGON -DHS/OHA|INFO@VITCONSYSTEMS.COM|17039445191|MOHAMMED|SAMEER|500 Summer St. NE E21||Salem|MARION|BBI LAW GROU PC|25259 DESTINATION SQUARE||Aldie|VA|20105|4/1/2025|3/31/2027|1|15-1211|N/A
I-200-21315-699297|SYSTEM ADMINISTRATOR|PROFICIENT BUSINESS SYSTEMS INC|STATE OF OREGON DEPARTMENT OF JUSTICE|IMMIGRATION@ACSICORP.COM|16783101230|BAALA|RAMALINGAM|4600 25TH AVE NE   180||SALEM|MARION|ACS SOLUTIONS|2400 MEADOWBROOK PARKWAY||DULUTH|GA|30096|4/3/2022|4/2/2025|1|15-1142.00|Yes
I-200-22052-918552|SOFTWARE DEVELOPER|SIRITEK INC|STATE OF OREGON PERS|IMMIGRATIONS@SIRITEK.COM|18479563381|PRATHIBHA|CHALLURI|11410 SW 68TH PARKWAY||TIGARD|WASHINGTON||1600 GOLF ROAD|SUITE 1200|ROLLING MEADOWS|IL|60008|6/10/2022|6/9/2025|1|15-1132.00|Yes
I-200-22088-019344|Software Engineer(FullStack Java Developer)|BNS INTERNATIONAL INC|State Of Oregon/Public Employee Retirement System|HR@BNSINC.US|14696464574|MADHURA|MALLAMPATY|11410 SW 68th Parkway||Tigard|WASHINGTON||4461 Alma Road|SUITE 100|Mckinney|TX|75070|9/11/2022|9/10/2025|1|15-1132.00|Yes
I-200-22089-022024|Software Engineer(FullStack Java Developer)|BNS INTERNATIONAL INC|State Of Oregon/Public Employee Retirement System|HR@BNSINC.US|14696464574|MADHURA|MALLAMPATY|11410 SW 68th Parkway||Tigard|WASHINGTON||4461 Alma Road|SUITE 100|Mckinney|TX|75070|9/11/2022|9/10/2025|1|15-1132.00|Yes
I-200-21273-617161|Software Engineer(FullStack Java Developer)|BNS INTERNATIONAL INC|State Of Oregon/Public Employee Retirement System|HR@BNSINC.US|14696464574|MADHURA|MALLAMPATY|11410 SW 68th Parkway||Tigard|WASHINGTON||4461 Alma Road|SUITE 100|Mckinney|TX|75070|9/30/2021|9/10/2022|1|15-1132.00|Yes
I-200-25076-782089|Software Engineer (FullStack Java Developer)|BNS INTERNATIONAL INC|State Of Oregon/Public Employees Retirement System|HR@BNSINC.US|14696464574|MADHURA|MALLAMPATY|11410 SW 68th Parkway||Tigard|WASHINGTON||4461 Alma Road|SUITE 100|Mckinney|TX|75070|3/17/2025|3/16/2028|1|15-1252|Yes
I-200-23242-307250|Software Developer|3r info LLC|State of Oregon|HRUSA@3Rinfo.com|12012216133|Subrahamanyam|NADIMPALLI|500 Summer Street NE||Salem|MARION|dehai tao pc|5840 north canton center road|suite 295|canton|MI|48187|8/30/2023|8/29/2026|1|15-1252.00|No
I-200-22301-555748|QA Analyst|Cloud Bridge Solutions Inc|State of Oregon|legal@cloudbridgeusa.com|16033247160|Jayasree|Athota|550 Capitol St NE||Salem|MARION|INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP|1 Tara Blvd|Suite 200|Nashua|NH|03062|10/28/2022|10/27/2025|1|15-1253.00|Yes
I-200-22307-566022|QA Analyst|Cloud Bridge Solutions Inc|State of Oregon|legal@cloudbridgeusa.com|16033247160|Jayasree|Athota|550 Capitol St NE||Salem|MARION|INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP|1 Tara Blvd|Suite 200|Nashua|NH|03062|11/3/2022|11/2/2025|1|15-1253.00|Yes
I-200-22308-568929|QA Analyst|Cloud Bridge Solutions Inc|State of Oregon|legal@cloudbridgeusa.com|16033247160|Jayasree|Athota|550 Capitol St NE||Salem|MARION|INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP|1 Tara Blvd|Suite 200|Nashua|NH|03062|11/4/2022|11/3/2025|1|15-1253.00|Yes
I-200-25052-715928|QA Tester|Cloudbridge Solutions Inc|State of Oregon|legal@cloudbridgeusa.com|17744329051|Jayasree|Athota|680 Cottage Street NE|Building Main, Floor 1|Salem|MARION||5 Mt Royal Ave|Suite 150|Marlborough|MA|01752|3/3/2025|3/2/2028|1|15-1253|Yes
I-200-23234-286263|SYSTEM ANALYST|Delta System & Software Inc|State of Oregon|pawan.sharma@deltassi.com|12142958800|PAWANKUMAR|SHARMA|500 Summer St NE||Salem|MARION||3721 S STONEBRIDGE DRIVEV|SUITE 301|MCKINNEY|TX|75070|8/23/2023|8/22/2026|1|15-1252.00|Yes
I-200-23271-392132|SYSTEM ANALYST|Delta System & Software Inc|State of Oregon|pawan.sharma@deltassi.com|12142958800|PAWANKUMAR|SHARMA|500 Summer St NE||Salem|MARION||3721 S STONEBRIDGE DRIVEV|SUITE 301|MCKINNEY|TX|75070|9/29/2023|9/28/2026|1|15-1252.00|Yes
I-200-24173-137682|Business Analyst|Nanda Technologies LLC|State of Oregon|hrcontracts@nandatechnologies.com|16149233836|Srikanth Kumar|Gollapudi|500 Summer Street NE|E-06, Barbara Roberts Human Services Bldg.|Salem|MARION|Sikal, Adhipathi & Rowles LLC|6836 Caine Road||Columbus|OH|43235|7/8/2024|7/7/2027|1|15-1211.00|Yes
I-200-22082-003195|Programmer Analyst|Ness USA Inc|State of Oregon|Thomas.McLaughlin@ness.com|17242495667|Thomas|McLaughlin|550 Capitol St NE,||Salem,|MARION||1000 Town Center Way|Suite 210|Canonsburg|PA|15317|7/2/2022|7/1/2025|1|15-1121.00|Yes
I-200-22103-066190|Senior Database Administrator|Ness USA Inc|State of Oregon|Thomas.McLaughlin@ness.com|17242495667|Thomas|McLaughlin|550 Capitol St NE,||Salem|MARION||1000 Town Center Way|Suite 210|Canonsburg|PA|15317|4/13/2022|4/12/2025|1|15-1141.00|Yes
I-200-22103-065804|Senior Database Administrator|Ness USA Inc|State of Oregon|Thomas.McLaughlin@ness.com|17242495667|Thomas|McLaughlin|550 Capitol St NE,||Salem|MARION||1000 Town Center Way|Suite 210|Canonsburg|PA|15317|7/2/2022|7/1/2025|1|15-1141.00|Yes
I-200-23206-211928|Systems Analyst|Zenith Services Inc|State of Oregon|hr@zenithcad.com|17325684950|Omprakash|Nakka|355 Capitol Street NE,||Salem|MARION||4365 US Highway 1|Suite 210|Princeton|NJ|08540|9/30/2023|9/29/2026|1|15-1211.00|Yes
I-200-24023-659708|Senior Solution Specialist|Deloitte Consulting LLP|State of Oregon - Department of Human Service|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|500 Summer St NE||Salem|MARION|BERRY APPLEMAN & LEIDEN LLP|1700 MARKET STREET||PHILADELPHIA|PA|19103|3/13/2024|3/12/2027|1|15-1252.00|No
I-200-22033-871395|Sr. Software Developer|AMERITEK GLOBAL INC|State of Oregon DHS/OHA|Meena@ameritekglobal.com|17329672979|Meena Ramani|Kurecheti|500 Summer St NE||Salem|MARION|THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC|15 CORPORATE PLACE SOUTH|SUITE 136|PISCATAWAY|NJ|08854|5/2/2022|5/1/2025|1|15-1132.00|Yes
I-200-23209-223338|Specialist Senior|Deloitte Consulting LLP|State of Oregon Department of Human Services|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|500 Summer Street Northeast||Salem|MARION|Seyfarth Shaw LLP|1700 Market Street||Philadelphia|PA|19103|8/7/2023|8/6/2026|1|15-1252.00|No
I-200-22340-623628|Project Delivery Specialist|DELOITTE CONSULTING LLP|State of Oregon Department of Human Services (DHS)|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|550 Capitol St NE|2nd Floor|Salem|MARION|Berry Appleman & Leiden LLP|1700 MARKET STREET||PHILADELPHIA|PA|19103|6/2/2023|6/1/2026|1|15-1252.00|No
I-200-24053-740727|Solution Specialist|Deloitte Consulting LLP|State of Oregon Department of Human Services (DHS)|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|500 Summer Street NE||Salem|MARION|BERRY APPLEMAN & LEIDEN LLP|1700 MARKET STREET||PHILADELPHIA|PA|19103|2/22/2024|2/21/2027|3|15-1253.00|No
I-200-23017-706827|Project Delivery Manager|Deloitte Consulting LLP|State of Oregon Department of Human Services (DHS)|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|550 Capitol St NE|2nd Floor|Salem|MARION|Berry Appleman & Leiden LLP|1700 Market Street||Philadelphia|PA|19103|7/8/2023|7/7/2026|1|11-3021.00|No
I-200-22213-387501|Consultant|Deloitte Consulting LLP|State of Oregon Department of Human Services (DHS)|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|550 Capitol Street North East||Salem|MARION|Seyfarth Shaw LLP|1700 Market Street||Philadelphia|PA|19103|8/5/2022|8/4/2025|1|15-1211.00|No
I-200-24073-796786|Senior Consultant|Deloitte Consulting LLP|State of Oregon Department of Human Services (DHS)|usdeloitteimmigration@deloitte.com|16179608170|Sarah|Dieckbernd|500 Summer St NE||Salem|MARION|BERRY APPLEMAN & LEIDEN LLP|1700 MARKET STREET||PHILADELPHIA|PA|19103|3/13/2024|3/12/2027|3|15-1242.00|No
I-200-24100-870041|SOFTWARE DEVELOPER|MILLENNIUM GLOBAL TECHNOLOGIES LLC|State of Oregon, Department of Early Learning and Care|PRAVEEN@MGTECHUSA.COM|19492082955|PRAVEEN|TATA|700 Summer St NE|350|Salem|MARION||1661 INTERNATIONAL DR|SUITE 400|MEMPHIS|TN|38120|4/15/2024|4/14/2027|1|15-1252.00|No
I-200-24100-869921|SOFTWARE DEVELOPER|MILLENNIUM GLOBAL TECHNOLOGIES LLC|State of Oregon, Department of Early Learning and Care|PRAVEEN@MGTECHUSA.COM|19492082955|PRAVEEN|TATA|700 Summer St NE|350|Salem|MARION||1661 INTERNATIONAL DR|SUITE 400|MEMPHIS|TN|38120|4/15/2024|4/14/2027|1|15-1252.00|No
I-200-24249-318474|Software Developer/Functional Analyst|Shakti Group Inc|State of Oregon-IE M&O-GPS|ALAMU@SHAKTISOLUTIONS.COM|15123289880|Alamu|Alagappan|500 Summer Street||Salem|MARION|PASRICHA and PATEL LLC|3160 BEE CAVES ROAD|Suite 300B|Austin|TX|78746|9/9/2024|2/28/2026|1|15-1252.00|No
I-200-23245-318119|SOFTWARE ENGINEER|DeeBeCon Inc|State of Oregon/Deloitte|JOBS@DEEBECON.COM|16038911200|BALAJI|RADAKRISHNAN|550 Capital St. NE||Salem|MARION||1 Tara Blvd|Suite LL7|Nashua|NH|03062|9/2/2023|9/1/2026|3|15-1252.00|Yes
I-200-23024-723053|Materials Scientist|Leidos Inc|U.S. Department of Energy, National Energy Technology Laboratory|Jodi.L.Wright@leidos.com|13106259863|Jodi|Wright|1450 Queen Avenue SW||Albany|LINN|Morgan, Lewis & Bockius LLP|1750 Presidents Street||Reston|VA|20190|3/13/2023|3/12/2026|1|19-2032.00|No
I-200-24043-711752|Student Success Services Senior Coordinator|INTO Oregon State University Inc||bob.gilmour@oregonstate.edu|15417374287|Bob|Gilmour|International Living Learning Center|1701 SW Western Blvd|Corvallis|BENTON|Peter J. Jaensch Immigration Law Firm PA|International Living Learning Center 174|1701 SW Western Blvd.|Corvallis|OR|97333|3/11/2024|3/10/2027|1|21-1012.00|No
I-200-22259-478478|Instructor|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|OSU Elec Eng & Computer Sci;  1148 Kelley Engineering Ctr||Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/13/2022|10/12/2025|1|25-1021.00|No
I-200-22264-485472|Postdoctoral Scholar|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Chemistry|153 Gilbert Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/1/2022|9/30/2025|1|19-2031.00|No
I-200-22334-612124|Instructional Design Specialist|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|Oregon State University Ecampus|201 SW Waldo Pl|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|1/24/2023|1/23/2026|1|25-9031.00|No
I-200-22353-648992|Faculty Research Assistant|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Botany and Plant Pathology|2701 SW Campus Way, Cordley Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|2/1/2023|1/31/2026|1|19-1013.00|No
I-200-22355-655406|Faculty Research Assistant|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Botany and Plant Pathology|2701 SW Campus Way, Cordley Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|3/1/2023|2/29/2024|1|19-1013.00|No
I-200-22355-655718|Faculty Research Assistant|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Botany and Plant Pathology|2701 SW Campus Way, Cordley Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|3/1/2023|2/28/2026|1|19-1013.00|No
I-200-23003-679320|Software Development Engineer|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSU Electrical Engineering and Computer Science|209 Milne Computing Center|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|2/10/2023|2/9/2026|1|15-1217.00|No
I-200-23045-773453|Research Associate|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs College of Earth, Ocean & Atmospheric Sciences|103 SW Memorial Place, Ste. 511 Weniger|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|8/16/2023|8/15/2026|1|19-2042.00|No
I-200-23047-780067|Research Associate|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs College of Earth, Ocean & Atmospheric Sciences|103 SW Memorial Place, Ste. 511 Weniger|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|8/16/2023|8/15/2026|1|19-2042.00|No
I-200-23074-850086|Post Doctoral Scholar|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSU Mechanical, Industrial, and Manufacturing Engineering|1110 NE Circle Blvd|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|5/16/2023|5/15/2026|1|17-2144.00|No
I-200-23074-850110|Research Associate|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSU Mechanical, Industrial, and Manufacturing Engineering|1110 NE Circle Blvd|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|5/15/2023|5/14/2026|1|17-2112.00|No
I-200-23074-850202|Assistant Professor|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Environmental and Molecular Toxicology|1141 Agriculture & Life Sciences|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|5/15/2023|5/14/2026|1|25-1041.00|No
I-200-23100-919612|Creative Video Content Producer|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSU Athletics|660 SW 26th Street|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|6/22/2023|6/21/2026|1|27-2012.00|No
I-200-23100-919635|OSU Assist Team Responder|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Office of the Dean of Students|2251 SW Jefferson Way, Ste. 206|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|6/24/2023|6/23/2026|1|21-1014.00|No
I-200-23110-951830|Research Associate|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Forest Engineering, Resources and Management|3100 SW Jefferson Way-Peavy Forest Science Center|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/15/2023|2/18/2026|1|19-1013.00|No
I-200-23110-951852|Research Associate|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Forest Engineering, Resources and Management|3100 SW Jefferson Way-Peavy Forest Science Center|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/15/2023|10/14/2026|1|19-1013.00|No
I-200-23110-951895|Instructor|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Mathematics|368 Kidder Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/8/2023|10/7/2026|1|25-1022.00|No
I-200-23136-026215|Postdoctoral Scholar|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Chemistry|153 Gilbert Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|7/1/2023|6/30/2026|1|19-2031.00|No
I-200-23181-159747|Postdoctoral Scholar|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|OSUs Department of Forest Ecosystems and Society|344 Richardson Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/1/2023|9/30/2026|1|19-2041.03|No
I-200-23181-159837|Assistant Professor (Clinical)|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|OSU College of Veterinary Medicine - Biomedical Sciences|700 SW 30th Street 105 Magruder Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|8/15/2023|8/14/2026|1|25-1071.00|No
I-200-25028-649039|Full Professor|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|1600 SW Western Blvd||Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|5/1/2025|4/30/2028|1|25-1051|No
I-200-21078-162236|Assistant Professor|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs Department of Statistics|239 Weniger Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|6/21/2021|6/20/2024|1|25-1022.00|No
I-200-21123-282486|Associate Professor, Senior Research|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|OSUs Microbiology Department|226 Nash Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|9/1/2021|8/31/2024|1|25-1042.00|No
I-200-21123-282550|Assistant Professor, Senior Research|Oregon State University||intl.hire@oregonstate.edu|15417376468|Jennifer|Doreen|OSUs School of Civil and Construction Engineering|101 Kearney Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|10/11/2021|10/10/2024|1|17-2053.00|No
I-200-21123-282607|Associate Professor, Senior Research|Oregon State University||intl.hire@oregonstate.edu|15417476449|Jennifer|Doreen|OSUs Microbiology Department|226 Nash Hall|Corvallis|BENTON||Oregon State University|1600 SW Western Blvd.|Corvallis|OR|97333|9/1/2021|8/31/2024|1|19-1022.00|No
