case_number|job_title|employer_name|secondary_entity_business_name|employer_poc_email|employer_poc_phone|employer_poc_first_name|employer_poc_last_name|worksite_address1|worksite_address2|worksite_city|worksite_county|lawfirm_name_business_name|employer_address1|employer_address2|employer_city|employer_state|employer_postal_code|begin_date|end_date|total_worker_positions|soc_code|h_1b_dependent
I-200-22194-348455|SOFTWARE DEVELOPER/ENGINEER|CORPORATE COMPUTER SERVICES|STATE OF UTAH (DEPARTMENT OF TECHNOLOGY SERVICE)|hr@ccsiusa.net|12488880444|DEEPIKA|KUCHIPUDI|140 E, 300 S|6TH FLOOR|SALT LAKE CITY|SALT LAKE||24155 DRAKE ROAD, SUITE 110|SUITE 110|FARMINGTON HILLS|MI|48335|1/1/2023|12/31/2025|1|15-1252.00|Yes
I-200-22356-657049|SOFTWARE ENGINEER|INTELI PLATFORMS INC|STATE OF UTAH (DEPARTMENT OF TECHNOLOGY SERVICES)|VENKY@INTELIPLATFORMS.COM|19083045935|VENKAT|DHANIYALA|1 STATE OFFICE BUILDING|6TH FLOOR|SALT LAKE CITY|SALT LAKE|LAW OFFICE OF THOMAS V. ALLEN PLLC.|196 PRINCETON HIGHTSTOWN ROAD|BLDG. 1B, SUITE 5|WEST WINDSOR TOWNSHIP|NJ|08550|1/9/2023|1/8/2026|1|15-1252.00|Yes
I-200-22143-201199|SENIOR SOFTWARE ENGINEER|SWIFT SOLUTIONS INC|STATE OF UTAH (DEPARTMENT OF WORKFORCE SERVICES)|KARTHIK@SWIFTSOL.COM|17323261003|KARTHIK|GOMULAPURAM|140 E. 300 S||SALT LAKE CITY|SALT LAKE|CHUGH LLP|2001 RT 46, SUITE 310||PARSIPPANY|NJ|07054|8/30/2022|8/29/2025|1|15-1133.00|Yes
I-200-25094-831899|SHAREPOINT BSA|HEXACORP LLC|STATE OF UTAH - DEPARTMENT OF HUMAN SERVICES|JAI@HEXACORP.COM|16784908178|JAYARAM|SADASIVAM|1300 E CENTER ST||PROVO|UTAH||2450 ATLANTA HWY|UNIT 1902|CUMMING|GA|30040|9/25/2025|9/24/2028|1|15-1251|Yes
I-200-25105-864067|SR. BUSINESS ANALYST|HEXACORP LLC|STATE OF UTAH - DEPARTMENT OF HUMAN SERVICES|JAI@HEXACORP.COM|16784908178|JAYARAM|SADASIVAM|1300 E CENTER ST||PROVO|UTAH||2450 ATLANTA HWY|UNIT 1902|CUMMING|GA|30040|9/25/2025|9/24/2028|1|15-1251|Yes
I-200-21364-792504|Java Developer|GENPX INC|STATE OF UTAH - DWS|immigration@genpx.com|19133370340|Sudeepa|Shrestha|140 E 300 S||SALT LAKE CITY|SALT LAKE||1813 Lake Pine Dr||Little Elm|TX|75068|1/4/2022|12/30/2024|1|15-1133.00|No
I-200-22103-065065|APPLICATION DEVELOPER|INTELLECTT INC|STATE OF UTAH-BOARD OF EDUCATION|HR@INTELLECTT.COM|17324126999|SANGEETA|TRIVEDI|250 E 500 S||SALT LAKE CITY|SALT LAKE||517 ROUTE 1S|SUITE 1115|ISELIN|NJ|08830|4/13/2022|4/12/2025|1|15-1132.00|Yes
I-200-22113-100424|Java Developer|Lex Nimble Solutions Inc|State Of Utah (Administration of Courts)|jesse@lexnimble.com|16307960686|Jesse|Arroyo|450 S State St,||Salt Lake City,|SALT LAKE||1699 E.Woodfield Road|Ste 565|Schaumburg|IL|60173|4/23/2022|4/22/2025|1|15-1132.00|Yes
I-200-22113-100425|Java Developer|Lex Nimble Solutions Inc|State Of Utah (Administration of Courts)|jesse@lexnimble.com|16307960686|Jesse|Arroyo|450 S State St,||Salt Lake City,|SALT LAKE||1699 E.Woodfield Road|Ste 565|Schaumburg|IL|60173|10/1/2022|9/30/2025|1|15-1132.00|Yes
I-200-22130-153192|Java Developer|Lex Nimble Solutions Inc|State Of Utah (Administration office of Courts)|jesse@lexnimble.com|16307960686|Jesse|Arroyo|450 S State St||Salt Lake City|SALT LAKE||1699 E.Woodfield Road|Ste 565|Schaumburg|IL|60173|10/1/2022|9/30/2025|1|15-1132.00|Yes
I-200-22131-158264|Java Developer|Lex Nimble Solutions Inc|State Of Utah (Administrative office of Courts)|jesse@lexnimble.com|16307960686|Jesse|Arroyo|450 S State St||Salt Lake City|SALT LAKE||1699 E.Woodfield Road|Ste 565|Schaumburg|IL|60173|10/1/2022|9/30/2025|1|15-1132.00|Yes
I-200-24182-163417|Java Developer|GENPX INC|State Of Utah - Department Of Workforce Services|immigration@genpx.com|12144324868|Sudeepa|Shrestha|140 E 300 S||SALT LAKE CITY|SALT LAKE||420 Decker Dr|Suite 110|IRVING|TX|75062|12/1/2024|11/30/2027|1|15-1252.00|Yes
I-200-24236-289002|COMPUTER DEVELOPER|CONNVERTEX TECHNOLOGIES INC|State Of Utah – Department of Technology Service|ROHIT.KHIRAPATE@CONNVERTEX.COM|18013264488|ROHIT|KHIRAPATE|140 E 300 S||Salt Lake City|SALT LAKE||10808 SOUTH RIVER FRONT PARKWAY|SUITE 340|SOUTH JORDAN|UT|84095|12/28/2024|12/27/2027|1|15-1252.00|Yes
I-200-22326-602941|Java Developer|CAREER SOFT SOLUTIONS INC|State Of Utah(Utah Department of Workforce Services) Remote|immigrationteam@careersoftusa.com|17328381675|REVANTH|SURITY|5808 Jamiah Dr||Murray|SALT LAKE||145 TALMADGE ROAD|SUITE 12|EDISON|NJ|08817|12/1/2022|11/30/2025|1|15-1252.00|Yes
I-200-22276-508021|DATABASE ADMINISTRATOR|COMPUNNEL SOFTWARE GROUP INC|State of UTAH|IMMIGRATION@COMPUNNEL.COM|16096069010|STEVE|MONTELEONE|195 N 1950 W||Salt Lake City|SALT LAKE||103 MORGAN LANE|SUITE 102|PLAINSBORO|NJ|08536|10/5/2022|10/4/2025|1|15-1242.00|Yes
I-200-24361-571379|Information Technology Analyst|CONNVERTEX TECHNOLOGIES INC|State of Utah|ROHIT.KHIRAPATE@CONNVERTEX.COM|18013264488|ROHIT|KHIRAPATE|195 North 1950 West||Salt Lake City|SALT LAKE||10808 SOUTH RIVER FRONT PARKWAY|SUITE 340|SOUTH JORDAN|UT|84095|1/6/2025|1/5/2028|1|15-1211|Yes
I-200-24052-734482|Software Engineer|ChaTeck Inc|State of Utah|jay@chateck.com|14252460998|Jay|Perumal|140 E 300 S||Salt Lake City|SALT LAKE|Kodem Law Firm PLLC|22722 29th Dr Se|STE 100|Bothell|WA|98021|5/27/2024|5/26/2027|1|15-1252.00|No
I-200-23206-213134|Java Developer/Software Developer|Cliff IT Solutions Inc|State of Utah|SRIKAR@CLIFFITSOLUTIONS.COM|17637105064|Srikar|Vanka|140 E 300 S, Floor 6||Salt Lake City|SALT LAKE|LAW OFFICE OF KAVITHA RAMASAMI|9380 Central Ave, NE , Suite 200||Blaine|MN|55434|9/30/2023|9/29/2026|1|15-1252.00|Yes
I-200-25142-006468|Software Developer/ Java Developer|GENPX INC|State of Utah|immigration@genpx.com|12144324868|Sudeepa|Shrestha|140 E 300 S||Salt Lake City|UTAH||420 Decker Dr|Suite 110|IRVING|TX|75062|5/26/2025|4/30/2028|1|15-1252|Yes
I-200-24068-784142|System Administrator|IPIVOT LLC|State of Utah|HR@IPIVOT.IO|17322742802|SATHYANARAYANA|KATAKAM|450 S State Street||Salt Lake City|SALT LAKE||405 RIDGE ROAD||DAYTON|NJ|08810|3/25/2024|3/24/2027|1|15-1244.00|Yes
I-200-24067-780138|System Administrator|IPIVOT LLC|State of Utah|HR@IPIVOT.IO|17322742802|SATHYANARAYANA|KATAKAM|450 S State Street||Salt Lake City|SALT LAKE||405 RIDGE ROAD||DAYTON|NJ|08810|3/25/2024|3/24/2027|1|15-1244.00|Yes
I-200-24066-775850|Kavita Pradeep Gupta|IPIVOT LLC|State of Utah|HR@IPIVOT.IO|17322742802|SATHYANARAYANA|KATAKAM|450 S State Street||Salt Lake City|SALT LAKE||405 RIDGE ROAD||DAYTON|NJ|08810|3/18/2024|3/17/2027|1|15-1244.00|Yes
I-200-24066-776041|System Administrator|IPIVOT LLC|State of Utah|HR@IPIVOT.IO|17322742802|SATHYANARAYANA|KATAKAM|450 S State Street||Salt Lake City|SALT LAKE||405 RIDGE ROAD||DAYTON|NJ|08810|3/18/2024|3/17/2027|1|15-1244.00|Yes
I-200-23157-083462|Software Developer|Ignite Innovationz Inc|State of Utah|hr@igniteinnovationz.com|18133451836|NANDITA|JAGADESH RAO|288 N 1460 W||Salt Lake City|SALT LAKE||414 N Midland Ave|Apt 11|Saddlebrook|NJ|07663|10/1/2023|9/30/2026|1|15-1252.00|No
I-200-24115-920127|Software Developer|Mastech Digital Technologies Inc|State of Utah|immigrationflag@mastechdigital.com|14127879553|Wendy|Palermo|Olene S. Walker Building, 140 E 300 South||Salt Lake City|SALT LAKE||1305 Cherrington Parkway|Building 210, Suite 400|Moon Township|PA|15018|4/25/2024|4/24/2027|6|15-1252.00|Yes
I-200-24117-929391|Software Developer|Mastech Digital Technologies Inc|State of Utah|immigrationflag@mastechdigital.com|14127879553|Wendy|Palermo|Olene S. Walker Building, 140 East 300 South||Salt Lake City|SALT LAKE||1305 Cherrington Parkway|Building 210, Suite 400|Moon Township|PA|15018|4/29/2024|4/28/2027|6|15-1252.00|Yes
I-200-25139-993194|Java Developer|NEO PRISM SOLUTIONS LLC|State of Utah|HRTEAM@NEOPRISMINC.COM|17045002655|Veena|Vakity|160 E 300 S||Salt Lake City|SALT LAKE|BBI Law Group P.C.|8501 Wade Blvd, Building V|Suite 550|Frisco|TX|75034|10/1/2025|9/30/2028|1|15-1252|Yes
I-200-23075-855488|Software Development Engineer in Test (SDET)|Prophecy Consulting Inc|State of Utah|abarna.sankar@prophecyconsulting.com|15516894006|Senthil|Marimuthu|140 East 300 South (Broadway)||Salt Lake City|SALT LAKE|The Law Office of Luke Bowman|7545 Irvine Center Drive Suite 200||Irvine|CA|92618|3/27/2023|3/26/2026|1|15-1252.00|Yes
I-200-23157-082625|Z/OS System Programmer|QUALITATIVE FINANCIALS LLC|State of Utah|hr@qualitativefinancials.com|14792500895|Dinakara|Korrapati|288 N 1460 W||Salt Lake City|SALT LAKE||1202 NE Mc Clain Road Building 7|STE 125|Bentonville|AR|72712|6/19/2023|9/30/2025|1|15-1251.00|No
I-200-25093-829045|Sr. Web Developer - Angular|RICEFW Technologies Inc|State of Utah|hr@ricefwtech.com|15862325001|Mary|Yeddula|140 E 300 S||Salt Lake City|SALT LAKE|Joseph Kallabat & Associates, P.C.|2150 Association Drive|Suite 270|Okemos|MI|48864|4/14/2025|4/13/2028|1|15-1252|Yes
I-200-23048-783601|SOFTWARE DEVELOPER|Tek Spikes LLC|State of Utah|admin@tekspikes.com|19193243978|Srirama Satya Krishna|Bobba|140 E 300 S   6||SALT LAKE CITY|SALT LAKE||2727 LBJ Freeway|Suite 310|Farmers Branch|TX|75234|2/27/2023|2/26/2026|1|15-1252.00|Yes
I-200-22207-375293|ServiceNow Developer/Administrator|Techno Cubes Inc|State of Utah -  Department of Technology Services|kishore@technocubes.com|16143971676|Kishore Kumar|Veeragandham|1 State Office Building|Sixth Floor|Salt Lake City|SALT LAKE|INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP|5714 Dorrington St||Lewis Center|OH|43035|9/6/2022|9/5/2025|1|15-1252.00|No
I-200-24044-713505|ServiceNow Developer/Administrator|Techno Cubes Inc|State of Utah -  Department of Technology Services|kishore@technocubes.com|16143971676|Kishore Kumar|Veeragandham|1 State Office Building|Sixth Floor|Salt Lake City|SALT LAKE|International Legal and Business Services Group LLP|5714 Dorrington St||Lewis Center|OH|43035|6/20/2024|6/19/2027|1|15-1252.00|No
I-200-23158-086899|Software Developer|FatPipe Technologies Inc|State of Utah - Dept of Workforce Services|sanch@fatpipeinc.com|18012813434|Sanchaita|Datta|140 East 300 South|6th Floor|Salt Lake City|SALT LAKE||392 E Winchester St|5th Floor|Salt Lake City|UT|84107|8/25/2023|8/24/2026|1|15-1252.00|Yes
I-200-24113-913744|DevOps Engineer|Galaxy I Technologies Inc|State of Utah Department of Health & Human Services|vijay@galaxyitech.com|14807470348|Vijay|Kommineni|195 N. 1950 W.||Salt Lake City|SALT LAKE||9927 E Bell Road|Suite 110|Scottsdale|AZ|85260|5/2/2024|5/1/2027|1|15-1252.00|Yes
I-200-24100-869049|DevOps Engineer|Galaxy I Technologies Inc|State of Utah Department of Health & Human Services|vijay@galaxyitech.com|14807470348|Vijay|Kommineni|195 N. 1950 W.||Salt Lake City|SALT LAKE||9927 E Bell Road|Suite 110|Scottsdale|AZ|85260|7/6/2024|7/5/2027|1|15-1252.00|Yes
I-200-22063-953283|Senior .NET Developer|POWER Engineers Inc|State of Utah Department of Workforce Services|nikki@kahoa.com|18014927700|Nikki|Woodworth|140 East 300 South||Salt Lake City|SALT LAKE|Gardner and Taylor, PLLC|249 North 1200 East||Lehi|UT|84043|6/9/2022|6/8/2025|1|15-1132.00|No
I-200-22230-424866|Sr. Software Engineer in Test|Populus Group LLC|State of Utah Department of Workforce Services|bbyrd@populusgroup.com|12487127905|Brandon|Byrd|140 E. 300 S||Salt Lake City|SALT LAKE|Populus Group LLC|3001 West Big Beaver Road|Suite 400|Troy|MI|48084|9/12/2022|9/11/2025|1|15-1253.00|No
I-200-22151-226614|DevOps Engineer|Naten LLC|State of Utah Dept of Workforce Services (DWS)|mohith@natenllc.com|15673421359|Mohith|Tumula|Olene Walker Building|140 E 300 S|Salt Lake City|SALT LAKE|Burgos & Garritson Law|520 Central Pkwy E|Suite 111|Plano|TX|75074|6/7/2022|6/6/2025|1|15-1131.00|Yes
I-200-22151-226725|DevOps Engineer|Veridic Solutions LLC|State of Utah Dept of Workforce Services (DWS)|raju@veridicsolutions.com|15806450750|Venkatesh|Raju|Olene Walker Building|140 E 300 S|Salt Lake City|SALT LAKE|Burgos & Garritson Law|1201 W. Evergreen Street||Durant|OK|74701|6/7/2022|6/6/2025|1|15-1131.00|Yes
I-200-24101-875189|Software Developer|COMPUNNEL SOFTWARE GROUP INC|State of Utah, Board of Education|IMMIGRATION@COMPUNNEL.COM|16096069010|STEVE|MONTELEONE|450 S State||Salt Lake City|SALT LAKE||103 MORGAN LANE|SUITE 102|PLAINSBORO|NJ|08536|10/1/2024|9/30/2027|1|15-1252.00|Yes
I-200-23062-822275|Oracle Maintenance Support Engineer|Smith Johnson Group Inc|State of Utah, Dept. of  Health|sanderton@smithjohnson.com|18016767722|Sue|Anderton|288 North 1460 West||Salt Lake City|SALT LAKE|Littlefield & Peterson|8899 S. 700 E., Suite 275||Sandy|UT|84070|5/31/2023|5/30/2026|1|15-1252.00|No
I-200-22242-446077|Software Developer|Talent IT Services Inc|State of Utah-Utah State Board of Educations Information Technology|hr@ittalents.com|18606435307|Rajitha|Galva|250 E 500 S||Salt Lake City|SALT LAKE|Immlaws|776 N. Main St.|2nd Floor|Manchester|CT|06042|8/30/2022|8/29/2025|1|15-1252.00|Yes
I-200-23248-320989|Business Intelligence Consultant|1 Point System LLC|State of Utah_BOE (USBE)|harshita@1pointsys.com|12039474219|Harshita|Himanshu|250 E. 500||Salt Lake City|SALT LAKE|Burgos & Garritson Law|115 Stone Village Drive|Suite C|Fort Mill|SC|29708|9/12/2023|9/11/2026|1|15-1251.00|Yes
I-200-22137-182081|DATA ENGINEER|CREAMOS SOLUTIONS INC|THE UTAH STATE BOARD OF EDUCATION IT DEPARTMENT|KUMAR@CREAMOSSOLUTIONS.COM|14086893944|VENKATA SRIKANTH|MANNAVA|250 E 500 S||SALT LAKE CITY|SALT LAKE|LAW OFFICE OF THOMAS V. ALLEN PLLC|43195 MISSION BLVD.|SUITE A1|FREMONT|CA|94539-5339|6/6/2022|6/5/2025|1|15-1133.00|No
I-200-23262-356989|Software Engineer|Dabbigodla IT Services Inc/ (DBA) Vitharka|The Utah State Board of Education|bhaskar@vitharka.com|13129726465|Bhaskararao|Dabbigodla|250 E 500 S||Salt Lake City|SALT LAKE|International Legal and Business Services Group LLP|10 N Martingale Road|Suite 400|Schaumburg|IL|60173|10/1/2023|9/30/2026|1|15-1252.00|No
