-[ RECORD 1 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-23165-109194
worksite_county                | SALT LAKE
lawfirm_name_business_name     | VELIE LAW FIRM PLLC
employer_address1              | 637 E BIG BEAVER ROAD
employer_address2              | SUITE 101
employer_city                  | TROY
employer_state                 | MI
employer_postal_code           | 48083
begin_date                     | 7/7/2022
end_date                       | 7/6/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 4 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-23059-810113
job_title                      | SOFTWARE ENGINEER
employer_name                  | GLOBALGATE IT SOLUTIONS LLC
secondary_entity_business_name | DEPARTMENT OF LABOR (OSHA)
employer_poc_email             | AMAR@GLOBALGATELLC.COM
employer_poc_phone             | 17038713915
employer_poc_first_name        | AMAR
employer_poc_last_name         | MANNE
worksite_address1              | 8660 SANDY PARKWAY
worksite_address2              | 
worksite_city                  | SANDY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | MADAN & SAIGAL LLC
employer_address1              | 14801 MUROADOCK STREET, SUITE 160
employer_address2              | 
employer_city                  | CHANTILLY
employer_state                 | VA
employer_postal_code           | 20151
begin_date                     | 2/28/2023
end_date                       | 2/27/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-24283-395984
job_title                      | JAVA DEVELOPER
employer_name                  | E-GIANTS TECHNOLOGIES LLC
secondary_entity_business_name | DIVISION OF TECHNOLOGY SERVICES/ DWS - STATE OF UTAH
employer_poc_email             | LEGAL@THEEGIANTS.COM
employer_poc_phone             | 15153091451
employer_poc_first_name        | KRISHNA
employer_poc_last_name         | BODDULURI
worksite_address1              | 140 E 300 S, 6TH FLOOR
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 4500 WESTOWN PARKWAY
employer_address2              | SUITE 115
employer_city                  | WEST DES MOINES
employer_state                 | IA
employer_postal_code           | 50266
begin_date                     | 10/16/2024
end_date                       | 10/15/2027
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-24197-197247
job_title                      | JAVA DEVELOPER
employer_name                  | E-GIANTS TECHNOLOGIES LLC
secondary_entity_business_name | DIVISION OF TECHNOLOGY SERVICES/ DWS – STATE OF UTAH
employer_poc_email             | LEGAL@THEEGIANTS.COM
employer_poc_phone             | 15153091451
employer_poc_first_name        | KRISHNA
employer_poc_last_name         | BODDULURI
worksite_address1              | 140 E 300 S, 6TH FLOOR
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 4500 WESTOWN PARKWAY
employer_address2              | SUITE 115
employer_city                  | WEST DES MOINES
employer_state                 | IA
employer_postal_code           | 50266
begin_date                     | 7/22/2024
end_date                       | 7/21/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-23023-720136
job_title                      | Senior Database Administrator
employer_name                  | APPLAB SYSTEMS INC
secondary_entity_business_name | Department of  Health and Human services(Remote)
employer_poc_email             | IMMIGRATION@APPLABSYSTEMS.COM
employer_poc_phone             | 17322504672
employer_poc_first_name        | SRINIVAS
employer_poc_last_name         | MUPPALA
worksite_address1              | 292 W Galena park Blvd
worksite_address2              | Apt 1013
worksite_city                  | Draper
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 4365 ROUTE 1 SOUTH
employer_address2              | SUITE 105
employer_city                  | PRINCETON
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 1/31/2023
end_date                       | 1/30/2026
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-24199-202245
job_title                      | Senior Database Administrator
employer_name                  | APPLAB SYSTEMS INC
secondary_entity_business_name | Department of Health and Human services(Remote)
employer_poc_email             | IMMIGRATION@APPLABSYSTEMS.COM
employer_poc_phone             | 17322504672
employer_poc_first_name        | SRINIVAS
employer_poc_last_name         | MUPPALLA
worksite_address1              | 292 W Galena park Blvd
worksite_address2              | Apt 1013
worksite_city                  | Draper
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 4365 ROUTE 1 SOUTH
employer_address2              | SUITE 105
employer_city                  | PRINCETON
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 11/8/2024
end_date                       | 11/7/2027
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | No
-[ RECORD 9 ]------------------+--------------------------------------------------------------------
case_number                    | I-200-22152-229075
job_title                      | Software Developer
employer_name                  | RV Soft Inc
secondary_entity_business_name | Department of Workforce
employer_poc_email             | hr@rvsoft.in
employer_poc_phone             | 13098635727
employer_poc_first_name        | Lakshmy
employer_poc_last_name         | Mohan
worksite_address1              | 140 East 300 South
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 1303 Guiness Dr
employer_address2              | 
employer_city                  | Bloomington
employer_state                 | IL
employer_postal_code           | 61705
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 10 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22130-153118
job_title                      | Aurora/Postgres Application DBA
employer_name                  | TECHNUMEN INC
secondary_entity_business_name | Department of Workforce Services (State of Utah)
employer_poc_email             | chilpur@technumen.com
employer_poc_phone             | 17325950962
employer_poc_first_name        | CHILPUR
employer_poc_last_name         | REDDY
worksite_address1              | 140 E 300 S
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP
employer_address1              | 242 OLD NEWBRUNSWICK ROAD
employer_address2              | SUITE 310
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 5/10/2022
end_date                       | 5/9/2025
total_worker_positions         | 1
soc_code                       | 15-1141.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22127-147218
job_title                      | Aurora/Postgres Application DBA
employer_name                  | TECHNUMEN INC
secondary_entity_business_name | Department of Workforce Services (State of Utah)
employer_poc_email             | chilpur@technumen.com
employer_poc_phone             | 17325950962
employer_poc_first_name        | CHILPUR
employer_poc_last_name         | REDDY
worksite_address1              | 140 E 300 S
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP
employer_address1              | 242 OLD NEWBRUNSWICK ROAD
employer_address2              | SUITE 310
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 5/7/2022
end_date                       | 5/6/2025
total_worker_positions         | 1
soc_code                       | 15-1141.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-21189-451432
job_title                      | AWS Application Developer
employer_name                  | SupraSoft Inc
secondary_entity_business_name | Department of Workforce Services(DWS), State of Utah
employer_poc_email             | satya@suprasoft.com
employer_poc_phone             | 18479691314
employer_poc_first_name        | Satya
employer_poc_last_name         | Kandimalla
worksite_address1              | 140 E 300 S
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 830 E. Higgins Road
employer_address2              | Suite 111 J
employer_city                  | Schaumburg
employer_state                 | IL
employer_postal_code           | 60173
begin_date                     | 7/15/2021
end_date                       | 7/14/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-24192-185303
job_title                      | Java Developer
employer_name                  | GENPX INC
secondary_entity_business_name | Department of Workforce services
employer_poc_email             | immigration@genpx.com
employer_poc_phone             | 19133370340
employer_poc_first_name        | Sudeepa
employer_poc_last_name         | Shrestha
worksite_address1              | 140 E 300 S
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 420 Decker Dr
employer_address2              | Suite 110
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75062
begin_date                     | 7/15/2024
end_date                       | 6/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-24016-641730
job_title                      | Java Web Application Developer
employer_name                  | TEKhops LLC
secondary_entity_business_name | Dept. of Health and Human Services – State of Utah
employer_poc_email             | ravi@tekhops.com
employer_poc_phone             | 16129994608
employer_poc_first_name        | Ravi
employer_poc_last_name         | Jasti
worksite_address1              | 195 N. 1950 W
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 540 Greenhaven Road
employer_address2              | Suite 102
employer_city                  | Anoka
employer_state                 | MN
employer_postal_code           | 55303
begin_date                     | 1/16/2024
end_date                       | 1/15/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22060-941301
job_title                      | JAVA DEVELOPER
employer_name                  | E-GIANTS TECHNOLOGIES LLC
secondary_entity_business_name | Division of Technology Services/DWS-State of Utah
employer_poc_email             | ADMIN@THEEGIANTS.COM
employer_poc_phone             | 15153091451
employer_poc_first_name        | KRISHNA
employer_poc_last_name         | BODDULURI
worksite_address1              | 140 E 300 S
worksite_address2              | 6TH FLOOR
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | GREENSPOON MARDER LLP
employer_address1              | 4500 WESTOWN PARKWAY
employer_address2              | SUITE 115
employer_city                  | WEST DES MOINES
employer_state                 | IA
employer_postal_code           | 50266
begin_date                     | 3/9/2022
end_date                       | 3/8/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22061-943306
job_title                      | JAVA DEVELOPER
employer_name                  | E-GIANTS TECHNOLOGIES LLC
secondary_entity_business_name | Division of Technology Services/DWS-State of Utah
employer_poc_email             | ADMIN@THEEGIANTS.COM
employer_poc_phone             | 15153091451
employer_poc_first_name        | KRISHNA
employer_poc_last_name         | BODDULURI
worksite_address1              | 140 E 300 S
worksite_address2              | 6th FLOOR
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | GREENSPOON MARDER LLP
employer_address1              | 4500 WESTOWN PARKWAY
employer_address2              | SUITE 115
employer_city                  | WEST DES MOINES
employer_state                 | IA
employer_postal_code           | 50266
begin_date                     | 3/9/2022
end_date                       | 3/8/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-25094-833042
job_title                      | Study Coordinator
employer_name                  | University of Utah
secondary_entity_business_name | George E. Wahlen Department of Veterans Affairs
employer_poc_email             | katie.carreau@legal.utah.edu
employer_poc_phone             | 18015857002
employer_poc_first_name        | Katie
employer_poc_last_name         | CARREAU
worksite_address1              | 500 Foothill Drive
worksite_address2              | Bldg 2
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 201 S Presidents Circle
employer_address2              | 
employer_city                  | Salt Lake City
employer_state                 | UT
employer_postal_code           | 84112
begin_date                     | 6/20/2025
end_date                       | 6/19/2028
total_worker_positions         | 1
soc_code                       | 19-4061
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-25142-009320
job_title                      | Senior Data Scientist
employer_name                  | University of Utah
secondary_entity_business_name | George E. Wahlen Department of Veterans Affairs Medical Center
employer_poc_email             | katie.carreau@legal.utah.edu
employer_poc_phone             | 18015857002
employer_poc_first_name        | Katie
employer_poc_last_name         | CARREAU
worksite_address1              | 500 Foothill Drive
worksite_address2              | IC39
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 201 S Presidents Circle
employer_address2              | 
employer_city                  | Salt Lake City
employer_state                 | UT
employer_postal_code           | 84112
begin_date                     | 7/1/2025
end_date                       | 6/30/2028
total_worker_positions         | 1
soc_code                       | 15-2051
h_1b_dependent                 | No
-[ RECORD 19 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22125-138312
job_title                      | Senior Research Analyst
employer_name                  | University of Utah
secondary_entity_business_name | George E. Wahlen Department of Veterans Affairs Medical Center
employer_poc_email             | katie.carreau@legal.utah.edu
employer_poc_phone             | 18015857002
employer_poc_first_name        | Katie
employer_poc_last_name         | CARREAU
worksite_address1              | 500 Foothill Drive
worksite_address2              | IC39
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 201 S Presidents Circle
employer_address2              | 
employer_city                  | Salt Lake City
employer_state                 | UT
employer_postal_code           | 84112
begin_date                     | 7/5/2022
end_date                       | 7/4/2025
total_worker_positions         | 1
soc_code                       | 15-2041.02
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-24093-848868
job_title                      | Software Developer
employer_name                  | TECHMYNDS INC
secondary_entity_business_name | Knowledge Services- Utah State Board Of Education
employer_poc_email             | immigration@techmyndsinc.com
employer_poc_phone             | 14085135014
employer_poc_first_name        | Vivek
employer_poc_last_name         | Mahale
worksite_address1              | 250 E 500 S
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 1981 J N Pease Place
employer_address2              | Suite 104
employer_city                  | Charlotte
employer_state                 | NC
employer_postal_code           | 28262
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-23047-780657
job_title                      | SOFTWARE DEVELOPER
employer_name                  | Tek Spikes LLC
secondary_entity_business_name | REMOTE-STATE OF UTAH
employer_poc_email             | admin@tekspikes.com
employer_poc_phone             | 19193243978
employer_poc_first_name        | Srirama Satya Krishna
employer_poc_last_name         | Bobba
worksite_address1              | 1244 E BUCKHORN MTN
worksite_address2              | 
worksite_city                  | EAGLE MOUNTAIN
worksite_county                | UTAH
lawfirm_name_business_name     | 
employer_address1              | 2727 LBJ Freeway
employer_address2              | Suite 310
employer_city                  | Farmers Branch
employer_state                 | TX
employer_postal_code           | 75234
begin_date                     | 2/27/2023
end_date                       | 2/26/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22277-509403
job_title                      | DATABASE ADMINISTRATOR
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MOTELEONE
worksite_address1              | 195 N 1950 W
worksite_address2              | 
worksite_city                  | SALT LAKE
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 10/4/2022
end_date                       | 10/3/2025
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22277-509506
job_title                      | DATABASE ADMINISTRATOR
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 195 N 1950 W
worksite_address2              | 
worksite_city                  | SALT LAKE
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 10/4/2022
end_date                       | 10/3/2025
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22060-941929
job_title                      | DEVOPS ENGINEER
employer_name                  | I3 INFOTEK INC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | HR@I3INFOTEK.COM
employer_poc_phone             | 17327344098
employer_poc_first_name        | SWATHI
employer_poc_last_name         | RASSAMSETTY
worksite_address1              | 4315 S 2700 W
worksite_address2              | 
worksite_city                  | TALYORSVILLE
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 379 THORNALL STREET
employer_address2              | FLOOR 9
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08837
begin_date                     | 3/7/2022
end_date                       | 3/6/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-24135-990948
job_title                      | Full Stack Java Developer
employer_name                  | KESH TEC INC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | immigration@keshtec.com
employer_poc_phone             | 19723695464
employer_poc_first_name        | Sakshi
employer_poc_last_name         | Gupta
worksite_address1              | 160 E 300 S
worksite_address2              | 
worksite_city                  | Salt Lake City
worksite_county                | SALT LAKE
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 1575 Redbud Blvd
employer_address2              | STE 100
employer_city                  | McKinney
employer_state                 | TX
employer_postal_code           | 75069
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-23135-023424
job_title                      | JAVA DEVELOPER
employer_name                  | LEARNBEYOND CONSULTING LLC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | KUMAR@LEARNBEYONDCONSULTING.COM
employer_poc_phone             | 17324797002
employer_poc_first_name        | KUMAR
employer_poc_last_name         | GANESAN
worksite_address1              | 195 N 1950 W
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 15 CORPORATE PLACE SOUTH
employer_address2              | SUITE 345
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 5/29/2023
end_date                       | 5/28/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-24116-927812
job_title                      | JAVA DEVELOPER
employer_name                  | LEARNBEYOND CONSULTING LLC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | KUMAR@LEARNBEYONDCONSULTING.COM
employer_poc_phone             | 17324797002
employer_poc_first_name        | KUMAR
employer_poc_last_name         | GANESAN
worksite_address1              | 195 N 1950 W.
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 15 CORPORATE PLACE SOUTH
employer_address2              | SUITE 345
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-23031-739354
job_title                      | SOFTWARE DEVELOPER
employer_name                  | LOGICQUE INC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | hr@logicque.com
employer_poc_phone             | 17344045625
employer_poc_first_name        | INDIRA
employer_poc_last_name         | SURESH
worksite_address1              | 140 E 300 S
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 2200 N CANTON CENTER ROAD,
employer_address2              | STE 110
employer_city                  | CANTON
employer_state                 | MI
employer_postal_code           | 48187
begin_date                     | 1/31/2023
end_date                       | 1/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 29 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-23138-034142
job_title                      | SYSTEMS ENGINEER
employer_name                  | ONLY IT CONSULTING LLC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | HR@ONLYITCONSULTING.COM
employer_poc_phone             | 18479294488
employer_poc_first_name        | SANTOSH
employer_poc_last_name         | SRIVASTAVA
worksite_address1              | 4315 S  2700 W
worksite_address2              | 
worksite_city                  | TAYLORSVILLE
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 2200 W HIGGINS ROAD
employer_address2              | STE 315
employer_city                  | HOFFMAN ESTATES
employer_state                 | IL
employer_postal_code           | 60169
begin_date                     | 5/30/2023
end_date                       | 5/29/2026
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-23255-339755
job_title                      | SYSTEMS ENGINEER
employer_name                  | ONLY IT CONSULTING LLC
secondary_entity_business_name | STATE OF UTAH
employer_poc_email             | HR@ONLYITCONSULTING.COM
employer_poc_phone             | 18479294488
employer_poc_first_name        | SANTOSH
employer_poc_last_name         | SRIVASTAVA
worksite_address1              | 4315 S  2700 W
worksite_address2              | 
worksite_city                  | TAYLORSVILLE
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 2200 W HIGGINS ROAD
employer_address2              | STE 315
employer_city                  | HOFFMAN ESTATES
employer_state                 | IL
employer_postal_code           | 60169
begin_date                     | 9/20/2023
end_date                       | 9/13/2025
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22194-348455
job_title                      | SOFTWARE DEVELOPER/ENGINEER
employer_name                  | CORPORATE COMPUTER SERVICES
secondary_entity_business_name | STATE OF UTAH (DEPARTMENT OF TECHNOLOGY SERVICE)
employer_poc_email             | hr@ccsiusa.net
employer_poc_phone             | 12488880444
employer_poc_first_name        | DEEPIKA
employer_poc_last_name         | KUCHIPUDI
worksite_address1              | 140 E, 300 S
worksite_address2              | 6TH FLOOR
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | 
employer_address1              | 24155 DRAKE ROAD, SUITE 110
employer_address2              | SUITE 110
employer_city                  | FARMINGTON HILLS
employer_state                 | MI
employer_postal_code           | 48335
begin_date                     | 1/1/2023
end_date                       | 12/31/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22356-657049
job_title                      | SOFTWARE ENGINEER
employer_name                  | INTELI PLATFORMS INC
secondary_entity_business_name | STATE OF UTAH (DEPARTMENT OF TECHNOLOGY SERVICES)
employer_poc_email             | VENKY@INTELIPLATFORMS.COM
employer_poc_phone             | 19083045935
employer_poc_first_name        | VENKAT
employer_poc_last_name         | DHANIYALA
worksite_address1              | 1 STATE OFFICE BUILDING
worksite_address2              | 6TH FLOOR
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 196 PRINCETON HIGHTSTOWN ROAD
employer_address2              | BLDG. 1B, SUITE 5
employer_city                  | WEST WINDSOR TOWNSHIP
employer_state                 | NJ
employer_postal_code           | 08550
begin_date                     | 1/9/2023
end_date                       | 1/8/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+--------------------------------------------------------------------
case_number                    | I-200-22143-201199
job_title                      | SENIOR SOFTWARE ENGINEER
employer_name                  | SWIFT SOLUTIONS INC
secondary_entity_business_name | STATE OF UTAH (DEPARTMENT OF WORKFORCE SERVICES)
employer_poc_email             | KARTHIK@SWIFTSOL.COM
employer_poc_phone             | 17323261003
employer_poc_first_name        | KARTHIK
employer_poc_last_name         | GOMULAPURAM
worksite_address1              | 140 E. 300 S
worksite_address2              | 
worksite_city                  | SALT LAKE CITY
worksite_county                | SALT LAKE
lawfirm_name_business_name     | CHUGH LLP
employer_address1              | 2001 RT 46, SUITE 310
employer_address2              | 
employer_city                  | PARSIPPANY
employer_state                 | NJ
employer_postal_code           | 07054
begin_date                     | 8/30/2022
