-[ RECORD 1 ]------------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21331-727458
employer_poc_email             | IMMIGRATIONS@SAVVYINFOSYSTEMS.COM
employer_poc_phone             | 18473102630
employer_poc_first_name        | PRAVEEN KUMAR
employer_poc_last_name         | KOTHAKONDA
worksite_address1              | 855 FRONT ST
worksite_address2              | 
worksite_city                  | HELENA
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | 
employer_address1              | 120 W GOLF ROAD
employer_address2              | SUITE 200
employer_city                  | SCHAUMBURG
employer_state                 | IL
employer_postal_code           | 60195
begin_date                     | 8/29/2022
end_date                       | 9/30/2023
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22287-531686
job_title                      | SOFTWARE DEVELOPER/SOFTWARE SOLUTION ARCHITECT
employer_name                  | SIRITEK INC
secondary_entity_business_name | MONTANA STATE FUND
employer_poc_email             | IMMIGRATIONS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 FRONT ST
worksite_address2              | 
worksite_city                  | HELENA
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | 
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 10/31/2022
end_date                       | 10/30/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22294-545409
job_title                      | GUIDEWIRE BUSINESS ANALYST
employer_name                  | SIRITEK INC
secondary_entity_business_name | MONTANA STATE FUND
employer_poc_email             | IMMIGRATIONS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 FRONT ST
worksite_address2              | 
worksite_city                  | HELENA
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | 
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 4/20/2023
end_date                       | 4/19/2026
total_worker_positions         | 1
soc_code                       | 15-2051.01
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+---------------------------------------------------------------------------------------
case_number                    | I-200-23068-836887
job_title                      | SOFTWARE QUALITY ASSURANCE ENGINEER
employer_name                  | SIRITEK INC
secondary_entity_business_name | MONTANA STATE FUND
employer_poc_email             | IMMIGRATIONS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 FRONT ST
worksite_address2              | 
worksite_city                  | HELENA
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | 
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 4/3/2023
end_date                       | 4/2/2026
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22094-035545
job_title                      | SOFTWARE DEVELOPER/GUIDEWIRE DEVELOPER
employer_name                  | SIRITEK INC
secondary_entity_business_name | MONTANA STATE FUND
employer_poc_email             | IMMIGRATIONS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 FRONT ST
worksite_address2              | 
worksite_city                  | HELENA
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | 
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 6/1/2022
end_date                       | 5/31/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21272-614049
job_title                      | SOFTWARE QUALITY ASSURANCE ENGINEER
employer_name                  | GANNU SOFTWARE INC
secondary_entity_business_name | Montana State Fund
employer_poc_email             | immigrations@gannusoftware.com
employer_poc_phone             | 16302702104
employer_poc_first_name        | Dhruv
employer_poc_last_name         | Patel
worksite_address1              | 855 front Street
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | GREENSPOON MARDER LLP
employer_address1              | 120 W. GOLF ROAD
employer_address2              | SUITE 100A
employer_city                  | SCHAUMBURG
employer_state                 | IL
employer_postal_code           | 60195
begin_date                     | 10/1/2021
end_date                       | 9/30/2024
total_worker_positions         | 1
soc_code                       | 15-1133.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22109-084194
job_title                      | Business Analyst
employer_name                  | SIRITEK INC
secondary_entity_business_name | Montana State Fund
employer_poc_email             | ACCOUNTS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 Front St.
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | THE DWORSKY LAW FIRM
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | No
-[ RECORD 12 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22136-174790
job_title                      | Business Analyst
employer_name                  | SIRITEK INC
secondary_entity_business_name | Montana State Fund
employer_poc_email             | ACCOUNTS@SIRITEK.COM
employer_poc_phone             | 18479563381
employer_poc_first_name        | PRATHIBHA
employer_poc_last_name         | CHALLURI
worksite_address1              | 855 Front St.
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | THE DWORSKY LAW FIRM
employer_address1              | 1600 GOLF ROAD
employer_address2              | SUITE 1200
employer_city                  | ROLLING MEADOWS
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1199.08
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21313-693998
job_title                      | Senior Consultant
employer_name                  | Deloitte Consulting LLP
secondary_entity_business_name | Montana State Funds
employer_poc_email             | usdeloitteimmigration@deloitte.com
employer_poc_phone             | 16179608170
employer_poc_first_name        | Kathryn
employer_poc_last_name         | del Campo
worksite_address1              | 855 Front Street
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | Seyfarth Shaw LLP
employer_address1              | 1700 Market Street
employer_address2              | 
employer_city                  | Philadelphia
employer_state                 | PA
employer_postal_code           | 19103
begin_date                     | 11/9/2021
end_date                       | 11/8/2024
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | No
-[ RECORD 14 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25167-096158
job_title                      | Staff Psychiatrist
employer_name                  | Traditions Psychiatry Group, P.C.
secondary_entity_business_name | Montana State Hospital Galen
employer_poc_email             | Julianne.Bharucha@tbhcare.com
employer_poc_phone             | 17073536019
employer_poc_first_name        | Julianne
employer_poc_last_name         | Bharucha
worksite_address1              | 360 Galen Way
worksite_address2              | 
worksite_city                  | Deer Lodge
worksite_county                | POWELL
lawfirm_name_business_name     | Corporate Immigration Partners, P.C.
employer_address1              | 900 Larkspur Landing Circle
employer_address2              | Suite 285
employer_city                  | Larkspur
employer_state                 | CA
employer_postal_code           | 94939
begin_date                     | 7/15/2025
end_date                       | 7/14/2028
total_worker_positions         | 1
soc_code                       | 29-1223
h_1b_dependent                 | No
-[ RECORD 15 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22059-935843
job_title                      | Software Developer
employer_name                  | Frontier IT Solutions Inc
secondary_entity_business_name | State of Montana (Department of Administration)/SITSD
employer_poc_email             | bmadala@frontieritsolutions.com
employer_poc_phone             | 17033029721
employer_poc_first_name        | Basavaiah
employer_poc_last_name         | Madala
worksite_address1              | 125 North Roberts St
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | BBI Law Group, P.C.
employer_address1              | 24031 Ashby Oak Ct
employer_address2              | 
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20148
begin_date                     | 3/7/2022
end_date                       | 3/6/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25160-066838
job_title                      | Java Full Stack Developer
employer_name                  | Dataquad Inc
secondary_entity_business_name | State of Montana Legislative Branch, Office of Legislative Information Services (OLIS)
employer_poc_email             | legal@dataqinc.com
employer_poc_phone             | 18325012206
employer_poc_first_name        | Sumanth
employer_poc_last_name         | Sunkir
worksite_address1              | 1301 East 6th Avenue
worksite_address2              | 
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 6351 Preston Road
employer_address2              | Suite 100
employer_city                  | Frisco
employer_state                 | TX
employer_postal_code           | 75034
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-23060-813147
job_title                      | Senior Consultant
employer_name                  | Deloitte Consulting LLP
secondary_entity_business_name | State of Montana, Department of Public Health and Human Services
employer_poc_email             | usdeloitteimmigration@deloitte.com
employer_poc_phone             | 16179608170
employer_poc_first_name        | Sarah
employer_poc_last_name         | Dieckbernd
worksite_address1              | 7 West 6th Avenue
worksite_address2              | Suite 2B
worksite_city                  | Helena
worksite_county                | LEWIS AND CLARK
lawfirm_name_business_name     | Seyfarth Shaw LLP
employer_address1              | 1700 Market Street
employer_address2              | 
employer_city                  | Philadelphia
employer_state                 | PA
employer_postal_code           | 19103
begin_date                     | 3/10/2023
end_date                       | 3/9/2026
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-23352-573954
job_title                      | Postdoctoral Research Associate
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | Leane.Bucceri@montana.edu
employer_poc_phone             | 14069940211
employer_poc_first_name        | Leane
employer_poc_last_name         | Bucceri
worksite_address1              | 103 Chemistry and Biochemistry Building
worksite_address2              | PO Box 173400, Room 247
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 3/8/2024
end_date                       | 3/7/2027
total_worker_positions         | 1
soc_code                       | 19-1021.00
h_1b_dependent                 | No
-[ RECORD 19 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24038-701363
job_title                      | Assistant Professor of Architecture
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | leane.bucceri@montana.edu
employer_poc_phone             | 14069940211
employer_poc_first_name        | Leane
employer_poc_last_name         | Bucceri
worksite_address1              | 160 Cheever Hall
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 8/1/2024
end_date                       | 7/31/2027
total_worker_positions         | 1
soc_code                       | 25-1031.00
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24173-138968
job_title                      | Research Professional/Manager of Cryo-Electron Microscopy
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 103 Chemistry & Biochemistry Bldg
worksite_address2              | PO BOX 173400
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 8/19/2024
end_date                       | 8/18/2027
total_worker_positions         | 1
soc_code                       | 19-1029.02
h_1b_dependent                 | No
-[ RECORD 21 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24192-186133
job_title                      | Instructor
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | Jake Jabs College of Business & Entrepreneurship
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 8/10/2024
end_date                       | 8/9/2027
total_worker_positions         | 1
soc_code                       | 25-1011.00
h_1b_dependent                 | No
-[ RECORD 22 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24213-236104
job_title                      | Assistant Professor
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 324 Leon Johnson Hall
worksite_address2              | Montana State University
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/15/2025
end_date                       | 1/14/2028
total_worker_positions         | 1
soc_code                       | 25-1041.00
h_1b_dependent                 | No
-[ RECORD 23 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24247-309737
job_title                      | Graduate Research Assistant
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 214 Roberts Hall
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 19-1022.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-24264-354733
job_title                      | Web Software Developer
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 920 Technology Blvd., PO 172220
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/10/2025
end_date                       | 1/9/2028
total_worker_positions         | 1
soc_code                       | 15-1299.01
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25023-637166
job_title                      | Associate Specialist and Director
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 119 Plant BioScience Building
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 4/6/2025
end_date                       | 4/5/2028
total_worker_positions         | 1
soc_code                       | 19-1013
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25023-637704
job_title                      | Assistant Professor of Precision Agriculture
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 334 Leon Johnson Hall, MSU-LRES
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 3/1/2025
end_date                       | 2/29/2028
total_worker_positions         | 1
soc_code                       | 25-1041
h_1b_dependent                 | No
-[ RECORD 27 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25036-667606
job_title                      | Postdoctoral Associate/Research Associate
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 119 Plant Bioscience Building
worksite_address2              | PO Box 173150
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 3/8/2025
end_date                       | 3/7/2028
total_worker_positions         | 1
soc_code                       | 19-1013
h_1b_dependent                 | No
-[ RECORD 28 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-25043-687428
job_title                      | Assistant Professor of Finance
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 432 Jabs Hall
worksite_address2              | PO Box 173040
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 47 Renne Library
employer_address2              | PO Box 172520
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 7/31/2025
end_date                       | 7/30/2028
total_worker_positions         | 1
soc_code                       | 25-1011
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21306-683337
job_title                      | Sleep Technologist 12110.148
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | sydney.wagner@montana.edu
employer_poc_phone             | 14695052476
employer_poc_first_name        | Sydney
employer_poc_last_name         | Wagner
worksite_address1              | Montana State University
worksite_address2              | 2327 University Way, Suite 205
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 183 Strand Union Building
employer_address2              | 
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/3/2022
end_date                       | 12/3/2024
total_worker_positions         | 1
soc_code                       | 29-2011.00
h_1b_dependent                 | No
-[ RECORD 30 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21314-697275
job_title                      | Postdoctoral Researcher 12110.146
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | sydney.wagner@montana.edu
employer_poc_phone             | 14695052476
employer_poc_first_name        | Sydney
employer_poc_last_name         | Wagner
worksite_address1              | Montana State University
worksite_address2              | Leon Johnson Hall
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 183 Strand Union Building
employer_address2              | 
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/1/2022
end_date                       | 12/31/2024
total_worker_positions         | 1
soc_code                       | 19-2031.00
h_1b_dependent                 | No
-[ RECORD 31 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21336-739146
job_title                      | Post Doctoral Reseacher 12110.150
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14695052476
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | Montana State University
worksite_address2              | 301D Lewis Hall
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 183 Strand Union Building
employer_address2              | 
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/1/2022
end_date                       | 12/31/2024
total_worker_positions         | 1
soc_code                       | 19-1023.00
h_1b_dependent                 | No
-[ RECORD 32 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-21362-789888
job_title                      | Web Software Developer (12110.152)
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14695052476
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 920 Technology Blvd, Ste A
worksite_address2              | Montana State University
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 183 Strand Union Building
employer_address2              | 
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 1/10/2022
end_date                       | 1/9/2025
total_worker_positions         | 1
soc_code                       | 15-1199.02
h_1b_dependent                 | No
-[ RECORD 33 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22035-880223
job_title                      | Instructor 12110.147
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | sydney.wagner@montana.edu
employer_poc_phone             | 14695052476
employer_poc_first_name        | Sydney
employer_poc_last_name         | Wagner
worksite_address1              | Montana State University
worksite_address2              | 237 Norm Asbjornson Hall
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | 183 Strand Union Building
employer_address2              | 
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 2/14/2022
end_date                       | 2/13/2025
total_worker_positions         | 1
soc_code                       | 25-1032.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22173-305652
job_title                      | Foundry Liaison & Scientist; NonTenure Track Faculty
employer_name                  | Montana State University
secondary_entity_business_name | 
employer_poc_email             | dtickner@montana.edu
employer_poc_phone             | 14069947926
employer_poc_first_name        | Darcy
employer_poc_last_name         | Tickner
worksite_address1              | 263 Barnard Hall
worksite_address2              | 
worksite_city                  | Bozeman
worksite_county                | GALLATIN
lawfirm_name_business_name     | Berry Appleman & Leiden LLP
employer_address1              | OIP, 410 Culbertson Hall
employer_address2              | 4th Floor
employer_city                  | Bozeman
employer_state                 | MT
employer_postal_code           | 59717
begin_date                     | 8/16/2022
end_date                       | 8/15/2025
total_worker_positions         | 1
soc_code                       | 19-2032.00
h_1b_dependent                 | No
-[ RECORD 35 ]-----------------+---------------------------------------------------------------------------------------
case_number                    | I-200-22180-322461
job_title                      | Assistant Professor
