-[ RECORD 1 ]------------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22137-180046
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 44679 Endicott Drive
employer_address2              | Suite 300-778
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-24172-131516
job_title                      | Full-stack Developer
employer_name                  | MOURI Tech LLC
secondary_entity_business_name | Commonwealth of MA, Department of Elementary and Secondary Education (DESE) (Working Remotely)
employer_poc_email             | tammyh@mouritech.com
employer_poc_phone             | 14698883061
employer_poc_first_name        | Tammy
employer_poc_last_name         | Hurst
worksite_address1              | 15 Sumner Street
worksite_address2              | 
worksite_city                  | Norfolk
worksite_county                | NORFOLK
lawfirm_name_business_name     | Fragomen, Del Rey, Bernsen & Loewy, LLP
employer_address1              | 1183 W. John Carpenter Freeway
employer_address2              | 
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75039
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23355-585608
job_title                      | Database Administrator
employer_name                  | Sunmerge Systems Inc
secondary_entity_business_name | Commonwealth of MA-Executive health and human services (Department of Transitional Assistance)
employer_poc_email             | HR@SUNMERGESYSTEMS.COM
employer_poc_phone             | 17329810400
employer_poc_first_name        | Harish
employer_poc_last_name         | Bathini
worksite_address1              | 600 Washington St
worksite_address2              | Floor 5
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | 
employer_address1              | 15 CORPORATE PLACE SOUTH
employer_address2              | SUITE 430
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 12/21/2023
end_date                       | 11/30/2026
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-25148-026173
job_title                      | Senior Systems Analyst
employer_name                  | THE BSST SOFTWARE GROUP
secondary_entity_business_name | Commonwealth of Massachusetts (Department of Transportation)
employer_poc_email             | naveen@thebostongroup.com
employer_poc_phone             | 15083939180
employer_poc_first_name        | VIRGINIA
employer_poc_last_name         | KOTA
worksite_address1              | 128 Floral Street
worksite_address2              | 
worksite_city                  | Shrewsbury
worksite_county                | SHREWSBURY
lawfirm_name_business_name     | Tadmor & Tadmor LLP
employer_address1              | 21 SOUTHWEST CUTOFF
employer_address2              | 
employer_city                  | NORTHBOROUGH
employer_state                 | MA
employer_postal_code           | 01532
begin_date                     | 6/1/2025
end_date                       | 5/31/2028
total_worker_positions         | 1
soc_code                       | 15-1251
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22108-077278
job_title                      | Power BI Developer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | Commonwealth of Massachusetts Department of Elementary & Secondary Education
employer_poc_email             | sudhir@avcoconsulting.com
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 75 Pleasant St
worksite_address2              | 
worksite_city                  | Malden
worksite_county                | MALDEN CITY
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 Front St
employer_address2              | Fl 4
employer_city                  | Worcester
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-24201-210109
job_title                      | Development Lead
employer_name                  | Digit Outsource Inc
secondary_entity_business_name | Commonwealth of Massachusetts Department of Revenue (DOR)
employer_poc_email             | hr@digitoutsource.com
employer_poc_phone             | 13025150390
employer_poc_first_name        | Ranjith
employer_poc_last_name         | Ravula
worksite_address1              | 200 Arlington St
worksite_address2              | 
worksite_city                  | Chelsea
worksite_county                | CHELSEA CITY
lawfirm_name_business_name     | BBI Law Group, P.C.
employer_address1              | 1201 N Orange Street
employer_address2              | Suite 820
employer_city                  | Wilmington
employer_state                 | DE
employer_postal_code           | 19801
begin_date                     | 12/16/2024
end_date                       | 12/15/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 12 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-21352-774792
job_title                      | Development Lead
employer_name                  | Digit Outsource Inc
secondary_entity_business_name | Commonwealth of Massachusetts Department of Revenue (DOR)
employer_poc_email             | hr@digitoutsource.com
employer_poc_phone             | 13028001950
employer_poc_first_name        | Ranjith
employer_poc_last_name         | Ravula
worksite_address1              | 200 Arlington St
worksite_address2              | 
worksite_city                  | Chelsea
worksite_county                | CHELSEA CITY
lawfirm_name_business_name     | BBI Law Group, P.C.
employer_address1              | 2803 PHILADELPHIA PIKE
employer_address2              | Ste 1260
employer_city                  | CLAYMONT
employer_state                 | DE
employer_postal_code           | 19703
begin_date                     | 12/17/2021
end_date                       | 12/16/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22075-985145
job_title                      | Business System Analyst
employer_name                  | Renee Systems Inc
secondary_entity_business_name | Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs IT Department (EEA IT)
employer_poc_email             | IMMIGRATION@RENEESYSTEMS.COM
employer_poc_phone             | 14407460705
employer_poc_first_name        | PRASADA
employer_poc_last_name         | INDUKURI
worksite_address1              | 1 Winter St
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Lamboley Law FIrm LLC
employer_address1              | 6944 West Snowville Road
employer_address2              | 
employer_city                  | Brecksville
employer_state                 | OH
employer_postal_code           | 44141
begin_date                     | 8/19/2022
end_date                       | 8/18/2025
total_worker_positions         | 1
soc_code                       | 15-1199.08
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23026-729176
job_title                      | Data Warehousing Developer/Software Engineer
employer_name                  | Morlogic Inc
secondary_entity_business_name | DEPARTMENT OF PUBLIC HEALTH
employer_poc_email             | accounts@morlogic.com
employer_poc_phone             | 17349292151
employer_poc_first_name        | Chamu
employer_poc_last_name         | Pammi
worksite_address1              | 250 Washington St,
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | 
employer_address1              | 2500 Packard Street
employer_address2              | Suite 201
employer_city                  | Ann Arbor
employer_state                 | MI
employer_postal_code           | 48104
begin_date                     | 7/1/2023
end_date                       | 6/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-20127-547539
job_title                      | Software Developer
employer_name                  | Intone Networks Inc
secondary_entity_business_name | Department of Developmental Services
employer_poc_email             | legalteam@intonenetworks.com
employer_poc_phone             | 17327213002
employer_poc_first_name        | Sailaja
employer_poc_last_name         | Allu
worksite_address1              | 500 Harrison Avenue
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Ramineni & Shepard LLC
employer_address1              | 10 Austin Avenue
employer_address2              | 
employer_city                  | Iselin
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 10/10/2020
end_date                       | 10/9/2023
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-24079-811454
job_title                      | .NET Developer
employer_name                  | Cloudbridge Solutions Inc
secondary_entity_business_name | Department of Education (DOE), MA
employer_poc_email             | legal@cloudbridgeusa.com
employer_poc_phone             | 17744329051
employer_poc_first_name        | Jayasree
employer_poc_last_name         | Athota
worksite_address1              | 135 Santilli Highway
worksite_address2              | 
worksite_city                  | Everett
worksite_county                | EVERETT CITY
lawfirm_name_business_name     | 
employer_address1              | 5 Mt Royal Ave
employer_address2              | Suite 150
employer_city                  | Marlborough
employer_state                 | MA
employer_postal_code           | 01752
begin_date                     | 4/1/2024
end_date                       | 3/31/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23145-053493
job_title                      | Technical Developer
employer_name                  | Global Bridge Infotech Inc
secondary_entity_business_name | Department of Elementary and Secondary Education
employer_poc_email             | hari@gbitinc.com
employer_poc_phone             | 19728509400
employer_poc_first_name        | Hari
employer_poc_last_name         | Nagineni
worksite_address1              | 75 Pleasant Street
worksite_address2              | 
worksite_city                  | Malden
worksite_county                | MALDEN CITY
lawfirm_name_business_name     | Eugene Chen Law, PLLC
employer_address1              | 5525 N. MacArthur Blvd., Suite 670
employer_address2              | 
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/13/2023
end_date                       | 9/12/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23220-247420
job_title                      | Functional Analyst
employer_name                  | Software Associates Inc
secondary_entity_business_name | Department of Health and Human Services
employer_poc_email             | ravi@software-associates-inc.com
employer_poc_phone             | 15105799958
employer_poc_first_name        | Ravindra
employer_poc_last_name         | Thota
worksite_address1              | 67 Black Bear Drive
worksite_address2              | Apt   1502
worksite_city                  | Waltham
worksite_county                | WALTHAM CITY
lawfirm_name_business_name     | The Khurana Law Firm LLC
employer_address1              | 13810 Ankonian Overlook
employer_address2              | 
employer_city                  | North Potomac
employer_state                 | MD
employer_postal_code           | 20878
begin_date                     | 9/1/2023
end_date                       | 8/31/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 19 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22255-465992
job_title                      | Software Quality Assurance Analysts and Testers
employer_name                  | HTC GLOBAL SERVICES INC
secondary_entity_business_name | Department of Public Health
employer_poc_email             | IMMIGRATION@HTCINC.COM
employer_poc_phone             | 12487862500
employer_poc_first_name        | SURESH
employer_poc_last_name         | SUBRAMANIAN
worksite_address1              | 250 Washington St 6th floor
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | 
employer_address1              | 3270 WEST BIG BEAVER ROAD
employer_address2              | 
employer_city                  | TROY
employer_state                 | MI
employer_postal_code           | 48084
begin_date                     | 9/19/2022
end_date                       | 9/18/2025
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22196-354008
job_title                      | Quality Assurance Analyst
employer_name                  | ITAMERICA INC
secondary_entity_business_name | Department of Revenue for the Common Wealth of Massachusetts
employer_poc_email             | Immigration@itamerica.com
employer_poc_phone             | 17329855100
employer_poc_first_name        | PRAVEEN
employer_poc_last_name         | THADAKAMALLA
worksite_address1              | 200 Arlington Street
worksite_address2              | 
worksite_city                  | Chelsea
worksite_county                | CHELSEA CITY
lawfirm_name_business_name     | 
employer_address1              | 100 METROPLEX DR SUITE 207
employer_address2              | 
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 7/21/2022
end_date                       | 7/20/2025
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23018-709597
job_title                      | Java Application Developer
employer_name                  | Vizva Tech Solutions LLC
secondary_entity_business_name | Department of Revenue, Massachusetts
employer_poc_email             | rao@vizva-tech.com
employer_poc_phone             | 16365796689
employer_poc_first_name        | Nageswara
employer_poc_last_name         | Boppana
worksite_address1              | 200 Arlington Street
worksite_address2              | 
worksite_city                  | Chelsea
worksite_county                | CHELSEA CITY
lawfirm_name_business_name     | Musillo Unkenholt LLC
employer_address1              | 1018 Wilmas Hollow Drive
employer_address2              | 
employer_city                  | Chesterfield
employer_state                 | MO
employer_postal_code           | 63005
begin_date                     | 1/25/2023
end_date                       | 1/24/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-21280-630551
job_title                      | Web Software Developer
employer_name                  | Kyyba Inc
secondary_entity_business_name | Department of Transitional Assistance, Commonwealth of Massachusetts
employer_poc_email             | kavi@kyyba.com
employer_poc_phone             | 12488139665
employer_poc_first_name        | Kavidha
employer_poc_last_name         | Selvaraj
worksite_address1              | 600 Washington Street
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 28230 Orchard Lake Road
employer_address2              | Suite 130
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48334
begin_date                     | 3/17/2022
end_date                       | 3/16/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-25042-683392
job_title                      | Web Software Developer
employer_name                  | Kyyba Tech Inc
secondary_entity_business_name | Department of Transitional Assistance, Commonwealth of Massachusetts
employer_poc_email             | kavi@kyyba.com
employer_poc_phone             | 12482902910
employer_poc_first_name        | Kavidha
employer_poc_last_name         | Selvaraj
worksite_address1              | 1 Ashburton Pl
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 28230 Orchard Lake Road
employer_address2              | Suite 130
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48334
begin_date                     | 2/24/2025
end_date                       | 2/23/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23326-521223
job_title                      | Technical Advisor – Software Engineering - KBGFJG138441-7
employer_name                  | KBR Wyle Services LLC
secondary_entity_business_name | Department of Transportation - Volpe Center
employer_poc_email             | Iris.Landry@kbr.com
employer_poc_phone             | 17137535914
employer_poc_first_name        | Iris
employer_poc_last_name         | Landry
worksite_address1              | 55 Broadway
worksite_address2              | 
worksite_city                  | Cambridge
worksite_county                | CAMBRIDGE CITY
lawfirm_name_business_name     | EY Law LLP
employer_address1              | 601 Jefferson Street
employer_address2              | 
employer_city                  | Houston
employer_state                 | TX
employer_postal_code           | 77002
begin_date                     | 4/27/2024
end_date                       | 4/26/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-21319-706720
job_title                      | BI Developer
employer_name                  | NobleSoft Solutions Inc
secondary_entity_business_name | Department of Unemployment Assistance
employer_poc_email             | dan@noblesoft-solutions.com
employer_poc_phone             | 13212778477
employer_poc_first_name        | Dan
employer_poc_last_name         | McLinden
worksite_address1              | 19 Staniford St
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Reddy & Neumann.P.C.
employer_address1              | 405 Executive Dr.
employer_address2              | 
employer_city                  | Langhorne
employer_state                 | PA
employer_postal_code           | 19047
begin_date                     | 5/1/2022
end_date                       | 4/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23286-429905
job_title                      | Software Developer
employer_name                  | WIZCOM CORPORATION
secondary_entity_business_name | EOHHS MA (Department of Public Health)
employer_poc_email             | sundar@wizcom.com
employer_poc_phone             | 16099369400
employer_poc_first_name        | Sundar
employer_poc_last_name         | SUNDARAM
worksite_address1              | 250 Washington Street
worksite_address2              | N/A
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 742 Alexander Road
employer_address2              | Ste 301
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 1/21/2024
end_date                       | 1/20/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-25003-590887
job_title                      | Computer Programmer
employer_name                  | WIZCOM CORPORATION
secondary_entity_business_name | EOHHS MA (Department of Public Health)
employer_poc_email             | vmaram@wizcom.com
employer_poc_phone             | 16099369400
employer_poc_first_name        | Venkat
employer_poc_last_name         | MARAM
worksite_address1              | 250 Washington Street
worksite_address2              | N/A
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 742 Alexander Road
employer_address2              | Ste 301
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 1/9/2025
end_date                       | 1/8/2028
total_worker_positions         | 1
soc_code                       | 15-1251
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-24253-324557
job_title                      | Technical Architect
employer_name                  | Kyyba Tech Inc
secondary_entity_business_name | EOHHSDTA (Department of Transitional Assistance)
employer_poc_email             | kavi@creatus.com
employer_poc_phone             | 12488139665
employer_poc_first_name        | Kavidha
employer_poc_last_name         | Selvaraj
worksite_address1              | 600 Washington Street
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | NORFOLK
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 28230 Orchard Lake Road
employer_address2              | Suite 130
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48334
begin_date                     | 9/16/2024
end_date                       | 9/15/2027
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22046-904625
job_title                      | Technical Architect
employer_name                  | Kyyba Tech Inc
secondary_entity_business_name | EOHHSDTA (Department of Transitional Assistance)
employer_poc_email             | kavi@kyyba.com
employer_poc_phone             | 12488139665
employer_poc_first_name        | Kavidha
employer_poc_last_name         | Selvaraj
worksite_address1              | 600 Washington St
worksite_address2              | 
worksite_city                  | Boston
worksite_county                | NORFOLK
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 28230 Orchard Lake Road
employer_address2              | Suite 130
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48334
begin_date                     | 2/23/2022
end_date                       | 2/22/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 30 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-21288-648716
job_title                      | BUSINESS ANALYST
employer_name                  | XCELTECH INC
secondary_entity_business_name | Executive Office of Environmental & Energy Affairs (EEA) State of Massachusetts
employer_poc_email             | hr@xceltech.com
employer_poc_phone             | 17032089120
employer_poc_first_name        | SUBANI
employer_poc_last_name         | SHRESTHA
worksite_address1              | 1 WINTER St
worksite_address2              | 
worksite_city                  | BOSTON
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | Law Offices of Rakesh Mehrotra
employer_address1              | 2136 GALLOWS ROAD
employer_address2              | SUITE F
employer_city                  | DUNN LORING
employer_state                 | VA
employer_postal_code           | 22027
begin_date                     | 10/22/2021
end_date                       | 10/21/2024
total_worker_positions         | 1
soc_code                       | 15-1199.02
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22199-359834
job_title                      | Software Applications Developer
employer_name                  | Webject Systems Inc
secondary_entity_business_name | MA Department of Public Health
employer_poc_email             | madhu@webject.com
employer_poc_phone             | 15082796562
employer_poc_first_name        | Madhu
employer_poc_last_name         | Rao
worksite_address1              | 250 Washington St
worksite_address2              | 5th Floor
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | 
employer_address1              | 25 Central Square
employer_address2              | Suite 2
employer_city                  | Bridgewater
employer_state                 | MA
employer_postal_code           | 02324
begin_date                     | 11/16/2022
end_date                       | 11/15/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-22189-340805
job_title                      | Software Applications Developer
employer_name                  | Webject Systems Inc
secondary_entity_business_name | MA Department of Public Health
employer_poc_email             | madhu@webject.com
employer_poc_phone             | 15082796562
employer_poc_first_name        | Madhu
employer_poc_last_name         | Rao
worksite_address1              | 250 Washington St
worksite_address2              | 5th Floor
worksite_city                  | Boston
worksite_county                | BOSTON CITY
lawfirm_name_business_name     | 
employer_address1              | 25 Central Square
employer_address2              | Suite 2
employer_city                  | Bridgewater
employer_state                 | MA
employer_postal_code           | 02324
begin_date                     | 11/16/2022
end_date                       | 11/15/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-24073-796057
job_title                      | SQA Engineer (Performance)
employer_name                  | ConglomerateIT LLC
secondary_entity_business_name | MA Department of Revenue
employer_poc_email             | info@conglomerateit.com
employer_poc_phone             | 19032135093
employer_poc_first_name        | Sandeep
employer_poc_last_name         | Jangiti
worksite_address1              | 200 Arlington Street
worksite_address2              | 
worksite_city                  | Chelsea
worksite_county                | CHELSEA CITY
lawfirm_name_business_name     | Murthy Law Firm
employer_address1              | 3721 S Stonebridge Dr
employer_address2              | Unit 701
employer_city                  | McKinney
employer_state                 | TX
employer_postal_code           | 75070
begin_date                     | 4/29/2024
end_date                       | 4/28/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 34 ]-----------------+----------------------------------------------------------------------------------------------------------
case_number                    | I-200-23101-923432
job_title                      | LEAD ANALYST II
employer_name                  | APPLICATIONS SOFTWARE TECHNOLOGY LLC
secondary_entity_business_name | MASSACHUSETTS DEPARTMENT OF TRANSPORTATION
employer_poc_email             | JLAHANIS@ASTCOROPORATION.COM
employer_poc_phone             | 16307781180
employer_poc_first_name        | JILL
employer_poc_last_name         | LAHANIS
worksite_address1              | 25 NEWPORT AVENUE EXT
worksite_address2              | 
worksite_city                  | QUINCY
worksite_county                | QUINCY CITY
lawfirm_name_business_name     | Masuda Funai Eifert & Mitchell, Ltd.
employer_address1              | 4343 COMMERCE COURT
employer_address2              | SUITE 701
employer_city                  | LISLE
employer_state                 | IL
employer_postal_code           | 60532
